Date,Prediction,Actual,Delta,Comment
2024-05-30,0.0,26.0,-26.0,Under-Predicted
2024-05-31,32.0,24.0,8.0,Over-Predicted
2024-06-01,24.0,20.0,4.0,Over-Predicted
2024-06-02,38.0,18.0,20.0,Over-Predicted
2024-06-03,0.0,33.0,-33.0,Under-Predicted
2024-06-04,0.0,17.0,-17.0,Under-Predicted
2024-06-05,26.0,21.0,5.0,Over-Predicted
2024-06-06,13.0,23.0,-10.0,Under-Predicted
2024-06-07,23.0,35.0,-12.0,Under-Predicted
2024-06-08,24.0,23.0,1.0,Over-Predicted
2024-06-09,28.0,19.0,9.0,Over-Predicted
2024-06-10,30.0,30.0,0.0,Predicted
2024-06-11,19.0,19.0,0.0,Predicted
2024-06-12,28.0,23.0,5.0,Over-Predicted
2024-06-13,18.0,15.0,3.0,Over-Predicted
2024-06-14,25.0,31.0,-6.0,Under-Predicted
2024-06-15,32.0,44.0,-12.0,Under-Predicted
2024-06-16,27.0,24.0,3.0,Over-Predicted
2024-06-17,32.0,32.0,0.0,Predicted
2024-06-18,17.0,27.0,-10.0,Under-Predicted
2024-06-19,41.0,24.0,17.0,Over-Predicted
2024-06-20,21.0,24.0,-3.0,Under-Predicted
2024-06-21,29.0,24.0,5.0,Over-Predicted
2024-06-22,35.0,27.0,8.0,Over-Predicted
2024-06-23,37.0,19.0,18.0,Over-Predicted
2024-06-24,32.0,28.0,4.0,Over-Predicted
2024-06-25,22.0,24.0,-2.0,Under-Predicted
2024-06-26,39.0,26.0,13.0,Over-Predicted
2024-06-27,7.0,13.0,-6.0,Under-Predicted
2024-06-28,0.0,35.0,-35.0,Under-Predicted
2024-06-29,37.0,33.0,4.0,Over-Predicted
2024-06-30,39.0,20.0,19.0,Over-Predicted
2024-07-01,36.0,45.0,-9.0,Under-Predicted
2024-07-02,26.0,30.0,-4.0,Under-Predicted
2024-07-03,35.0,35.0,0.0,Predicted
2024-07-04,34.0,34.0,0.0,Predicted
2024-07-05,38.0,39.0,-1.0,Under-Predicted
2024-07-06,40.0,39.0,1.0,Over-Predicted
2024-07-07,40.0,30.0,10.0,Over-Predicted
2024-07-08,39.0,42.0,-3.0,Under-Predicted
2024-07-09,33.0,36.0,-3.0,Under-Predicted
2024-07-10,41.0,31.0,10.0,Over-Predicted
2024-07-11,31.0,35.0,-4.0,Under-Predicted
2024-07-12,41.0,37.0,4.0,Over-Predicted
2024-07-13,40.0,34.0,6.0,Over-Predicted
2024-07-14,39.0,30.0,9.0,Over-Predicted
2024-07-15,22.0,13.0,9.0,Over-Predicted
2024-07-16,29.0,29.0,0.0,Predicted
2024-07-17,20.0,20.0,0.0,Predicted
2024-07-18,36.0,33.0,3.0,Over-Predicted
2024-07-19,40.0,38.0,2.0,Over-Predicted
2024-07-20,33.0,39.0,-6.0,Under-Predicted
2024-07-21,45.0,29.0,16.0,Over-Predicted
2024-07-22,48.0,45.0,3.0,Over-Predicted
2024-07-23,36.0,37.0,-1.0,Under-Predicted
2024-07-24,45.0,38.0,7.0,Over-Predicted
2024-07-25,38.0,44.0,-6.0,Under-Predicted
2024-07-26,42.0,46.0,-4.0,Under-Predicted
2024-07-27,46.0,43.0,3.0,Over-Predicted
2024-07-28,42.0,34.0,8.0,Over-Predicted
2024-07-29,42.0,49.0,-7.0,Under-Predicted
2024-07-30,41.0,41.0,0.0,Predicted
2024-07-31,49.0,35.0,14.0,Over-Predicted
2024-08-01,42.0,41.0,1.0,Over-Predicted
2024-08-02,36.0,45.0,-9.0,Under-Predicted
2024-08-03,0.0,14.0,-14.0,Under-Predicted
2024-08-04,43.0,30.0,13.0,Over-Predicted
2024-08-05,12.0,12.0,0.0,Predicted
2024-08-06,17.0,19.0,-2.0,Under-Predicted
2024-08-07,35.0,18.0,17.0,Over-Predicted
2024-08-08,42.0,50.0,-8.0,Under-Predicted
2024-08-09,39.0,47.0,-8.0,Under-Predicted
2024-08-10,45.0,39.0,6.0,Over-Predicted
2024-08-11,44.0,35.0,9.0,Over-Predicted
2024-08-12,42.0,55.0,-13.0,Under-Predicted
2024-08-13,39.0,45.0,-6.0,Under-Predicted
2024-08-14,43.0,41.0,2.0,Over-Predicted
2024-08-15,19.0,31.0,-12.0,Under-Predicted
2024-08-16,35.0,35.0,0.0,Predicted
2024-08-17,40.0,34.0,6.0,Over-Predicted
2024-08-18,24.0,24.0,0.0,Predicted
2024-08-19,23.0,23.0,0.0,Predicted
2024-08-20,26.0,29.0,-3.0,Under-Predicted
2024-08-21,22.0,22.0,0.0,Predicted
2024-08-22,31.0,31.0,0.0,Predicted
2024-08-23,0.0,18.0,-18.0,Under-Predicted
2024-08-24,26.0,26.0,0.0,Predicted
2024-08-25,23.0,23.0,0.0,Predicted
2024-08-26,36.0,36.0,0.0,Predicted
2024-08-27,26.0,25.0,1.0,Over-Predicted
2024-08-28,45.0,24.0,21.0,Over-Predicted
2024-08-29,26.0,22.0,4.0,Over-Predicted
2024-08-30,25.0,31.0,-6.0,Under-Predicted
2024-08-31,20.0,19.0,1.0,Over-Predicted
2024-09-01,17.0,17.0,0.0,Predicted
2024-09-02,23.0,23.0,0.0,Predicted
2024-09-03,19.0,23.0,-4.0,Under-Predicted
2024-09-04,27.0,14.0,13.0,Over-Predicted
2024-09-05,15.0,17.0,-2.0,Under-Predicted
2024-09-06,15.0,21.0,-6.0,Under-Predicted
2024-09-07,21.0,18.0,3.0,Over-Predicted
2024-09-08,22.0,12.0,10.0,Over-Predicted
2024-09-09,17.0,16.0,1.0,Over-Predicted
2024-09-10,15.0,12.0,3.0,Over-Predicted
2024-09-11,24.0,17.0,7.0,Over-Predicted
2024-09-12,10.0,17.0,-7.0,Under-Predicted
2024-09-13,15.0,21.0,-6.0,Under-Predicted
2024-09-14,13.0,27.0,-14.0,Under-Predicted
2024-09-15,16.0,28.0,-12.0,Under-Predicted
2024-09-16,17.0,42.0,-25.0,Under-Predicted
2024-09-17,11.0,24.0,-13.0,Under-Predicted
2024-09-18,18.0,18.0,0.0,Predicted
2024-09-19,15.0,21.0,-6.0,Under-Predicted
2024-09-20,17.0,14.0,3.0,Over-Predicted
2024-09-21,0.0,16.0,-16.0,Under-Predicted
2024-09-22,44.0,34.0,10.0,Over-Predicted
2024-09-23,20.0,39.0,-19.0,Under-Predicted
2024-09-24,29.0,29.0,0.0,Predicted
2024-09-25,14.0,20.0,-6.0,Under-Predicted
2024-09-26,14.0,14.0,0.0,Predicted
2024-09-27,26.0,23.0,3.0,Over-Predicted
2024-09-28,23.0,23.0,0.0,Predicted
2024-09-29,35.0,20.0,15.0,Over-Predicted
2024-09-30,26.0,33.0,-7.0,Under-Predicted
2024-10-01,28.0,25.0,3.0,Over-Predicted
2024-10-02,42.0,30.0,12.0,Over-Predicted
2024-10-03,31.0,40.0,-9.0,Under-Predicted
2024-10-04,28.0,39.0,-11.0,Under-Predicted
2024-10-05,24.0,16.0,8.0,Over-Predicted
2024-10-06,25.0,33.0,-8.0,Under-Predicted
2024-10-07,23.0,39.0,-16.0,Under-Predicted
2024-10-08,28.0,21.0,7.0,Over-Predicted
2024-10-09,19.0,29.0,-10.0,Under-Predicted
2024-10-10,33.0,33.0,0.0,Predicted
2024-10-11,38.0,38.0,0.0,Predicted
2024-10-12,33.0,33.0,0.0,Predicted
2024-10-13,22.0,20.0,2.0,Over-Predicted
2024-10-14,18.0,26.0,-8.0,Under-Predicted
2024-10-15,13.0,19.0,-6.0,Under-Predicted
2024-10-16,26.0,19.0,7.0,Over-Predicted
2024-10-17,18.0,19.0,-1.0,Under-Predicted
2024-10-18,20.0,18.0,2.0,Over-Predicted
2024-10-19,53.0,36.0,17.0,Over-Predicted
2024-10-20,29.0,12.0,17.0,Over-Predicted
2024-10-21,23.0,18.0,5.0,Over-Predicted
2024-10-22,17.0,12.0,5.0,Over-Predicted
2024-10-23,28.0,12.0,16.0,Over-Predicted
2024-10-24,17.0,14.0,3.0,Over-Predicted
2024-10-25,21.0,15.0,6.0,Over-Predicted
2024-10-26,23.0,15.0,8.0,Over-Predicted
2024-10-27,23.0,14.0,9.0,Over-Predicted
2024-10-28,18.0,20.0,-2.0,Under-Predicted
2024-10-29,13.0,20.0,-7.0,Under-Predicted
2024-10-30,21.0,20.0,1.0,Over-Predicted
2024-10-31,17.0,26.0,-9.0,Under-Predicted
2024-11-01,13.0,28.0,-15.0,Under-Predicted
2024-11-02,0.0,19.0,-19.0,Under-Predicted
2024-11-03,0.0,14.0,-14.0,Under-Predicted
2024-11-04,0.0,21.0,-21.0,Under-Predicted
2024-11-05,0.0,16.0,-16.0,Under-Predicted
2024-11-06,21.0,16.0,5.0,Over-Predicted
2024-11-07,11.0,17.0,-6.0,Under-Predicted
2024-11-08,12.0,22.0,-10.0,Under-Predicted
2024-11-09,16.0,22.0,-6.0,Under-Predicted
2024-11-10,24.0,13.0,11.0,Over-Predicted
2024-11-11,17.0,18.0,-1.0,Under-Predicted
2024-11-12,19.0,12.0,7.0,Over-Predicted
2024-11-13,23.0,13.0,10.0,Over-Predicted
2024-11-14,23.0,18.0,5.0,Over-Predicted
2024-11-15,19.0,20.0,-1.0,Under-Predicted
2024-11-16,23.0,15.0,8.0,Over-Predicted
2024-11-17,29.0,12.0,17.0,Over-Predicted
2024-11-18,21.0,19.0,2.0,Over-Predicted
2024-11-19,17.0,11.0,6.0,Over-Predicted
2024-11-20,21.0,12.0,9.0,Over-Predicted
2024-11-21,18.0,20.0,-2.0,Under-Predicted
2024-11-22,13.0,18.0,-5.0,Under-Predicted
2024-11-23,16.0,16.0,0.0,Predicted
2024-11-24,30.0,25.0,5.0,Over-Predicted
2024-11-25,38.0,34.0,4.0,Over-Predicted
2024-11-26,28.0,28.0,0.0,Predicted
2024-11-27,2.0,15.0,-13.0,Under-Predicted
2024-11-28,10.0,10.0,0.0,Predicted
2024-11-29,37.0,37.0,0.0,Predicted
2024-11-30,18.0,14.0,4.0,Over-Predicted
2024-12-01,31.0,31.0,0.0,Predicted
2024-12-02,3.0,34.0,-31.0,Under-Predicted
2024-12-03,15.0,15.0,0.0,Predicted
2024-12-04,16.0,16.0,0.0,Predicted
2024-12-05,45.0,24.0,21.0,Over-Predicted
2024-12-06,29.0,29.0,0.0,Predicted
2024-12-07,28.0,28.0,0.0,Predicted
2024-12-08,24.0,9.0,15.0,Over-Predicted
2024-12-09,17.0,19.0,-2.0,Under-Predicted
2024-12-10,38.0,38.0,0.0,Predicted
2024-12-11,19.0,20.0,-1.0,Under-Predicted
2024-12-12,18.0,18.0,0.0,Predicted
2024-12-13,41.0,35.0,6.0,Over-Predicted
2024-12-14,27.0,27.0,0.0,Predicted
2024-12-15,0.0,12.0,-12.0,Under-Predicted
2024-12-16,47.0,47.0,0.0,Predicted
2024-12-17,15.0,28.0,-13.0,Under-Predicted
2024-12-18,38.0,33.0,5.0,Over-Predicted
2024-12-19,7.0,3.0,4.0,Over-Predicted
2024-12-20,9.0,17.0,-8.0,Under-Predicted
2024-12-21,32.0,25.0,7.0,Over-Predicted
2024-12-22,29.0,28.0,1.0,Over-Predicted
2024-12-23,37.0,34.0,3.0,Over-Predicted
2024-12-24,34.0,34.0,0.0,Predicted
2024-12-25,35.0,35.0,0.0,Predicted
2024-12-26,16.0,16.0,0.0,Predicted
2024-12-27,42.0,38.0,4.0,Over-Predicted
2024-12-28,37.0,30.0,7.0,Over-Predicted
2024-12-29,13.0,19.0,-6.0,Under-Predicted
2024-12-30,8.0,20.0,-12.0,Under-Predicted
2024-12-31,23.0,23.0,0.0,Predicted
2025-01-01,28.0,28.0,0.0,Predicted
2025-01-02,40.0,34.0,6.0,Over-Predicted
2025-01-03,23.0,23.0,0.0,Predicted
2025-01-04,20.0,26.0,-6.0,Under-Predicted
2025-01-05,24.0,24.0,0.0,Predicted
2025-01-06,41.0,41.0,0.0,Predicted
2025-01-07,0.0,23.0,-23.0,Under-Predicted
2025-01-08,6.0,23.0,-17.0,Under-Predicted
2025-01-09,24.0,24.0,0.0,Predicted
2025-01-10,0.0,14.0,-14.0,Under-Predicted
2025-01-11,24.0,13.0,11.0,Over-Predicted
2025-01-12,20.0,15.0,5.0,Over-Predicted
2025-01-13,23.0,22.0,1.0,Over-Predicted
2025-01-14,0.0,26.0,-26.0,Under-Predicted
2025-01-15,0.0,24.0,-24.0,Under-Predicted
2025-01-16,24.0,29.0,-5.0,Under-Predicted
2025-01-17,28.0,28.0,0.0,Predicted
2025-01-18,27.0,19.0,8.0,Over-Predicted
2025-01-19,33.0,33.0,0.0,Predicted
2025-01-20,25.0,46.0,-21.0,Under-Predicted
2025-01-21,32.0,29.0,3.0,Over-Predicted
2025-01-22,31.0,26.0,5.0,Over-Predicted
2025-01-23,47.0,32.0,15.0,Over-Predicted
2025-01-24,0.0,38.0,-38.0,Under-Predicted
2025-01-25,30.0,30.0,0.0,Predicted
2025-01-26,0.0,25.0,-25.0,Under-Predicted
2025-01-27,0.0,40.0,-40.0,Under-Predicted
2025-01-28,13.0,33.0,-20.0,Under-Predicted
2025-01-29,15.0,43.0,-28.0,Under-Predicted
2025-01-30,20.0,51.0,-31.0,Under-Predicted
2025-01-31,0.0,55.0,-55.0,Under-Predicted
2025-02-01,18.0,35.0,-17.0,Under-Predicted
2025-02-02,15.0,24.0,-9.0,Under-Predicted
2025-02-03,19.0,28.0,-9.0,Under-Predicted
2025-02-04,18.0,21.0,-3.0,Under-Predicted
2025-02-05,14.0,22.0,-8.0,Under-Predicted
2025-02-06,24.0,29.0,-5.0,Under-Predicted
2025-02-07,0.0,31.0,-31.0,Under-Predicted
2025-02-08,32.0,32.0,0.0,Predicted
2025-02-09,28.0,29.0,-1.0,Under-Predicted
2025-02-10,31.0,40.0,-9.0,Under-Predicted
2025-02-11,24.0,26.0,-2.0,Under-Predicted
2025-02-12,19.0,25.0,-6.0,Under-Predicted
2025-02-13,25.0,24.0,1.0,Over-Predicted
2025-02-14,0.0,30.0,-30.0,Under-Predicted
2025-02-15,20.0,21.0,-1.0,Under-Predicted
2025-02-16,22.0,18.0,4.0,Over-Predicted
2025-02-17,0.0,28.0,-28.0,Under-Predicted
2025-02-18,24.0,16.0,8.0,Over-Predicted
2025-02-19,17.0,23.0,-6.0,Under-Predicted
2025-02-20,30.0,20.0,10.0,Over-Predicted
2025-02-21,0.0,22.0,-22.0,Under-Predicted
2025-02-22,29.0,27.0,2.0,Over-Predicted
