date,north_avg_daily_psi,south_avg_daily_psi,east_avg_daily_psi,west_avg_daily_psi,central_avg_daily_psi,average_nationwide_psi,highest_region_reading,psi_level_rating
2017-02-10,56.83,54.92,57.83,55.58,55.58,56.15,east_avg_daily_psi,Moderate
2017-02-11,54.5,54.0,54.75,48.33,53.0,52.92,east_avg_daily_psi,Moderate
2017-02-12,47.92,56.92,52.25,46.83,52.83,51.35,south_avg_daily_psi,Moderate
2017-02-13,52.75,56.58,54.83,47.33,52.67,52.83,south_avg_daily_psi,Moderate
2017-02-14,52.08,57.42,53.17,49.83,53.92,53.28,south_avg_daily_psi,Moderate
2017-02-15,38.5,49.25,44.42,35.08,41.58,41.77,south_avg_daily_psi,Good
2017-02-16,35.25,48.83,42.83,31.67,38.25,39.37,south_avg_daily_psi,Good
2017-02-17,46.25,55.83,52.75,47.42,52.42,50.93,south_avg_daily_psi,Good
2017-02-18,55.75,53.08,47.5,43.5,50.33,50.03,north_avg_daily_psi,Good
2017-02-19,53.42,52.33,46.67,41.17,51.42,49.0,north_avg_daily_psi,Good
2017-02-20,54.33,54.0,52.25,40.5,51.5,50.52,north_avg_daily_psi,Good
2017-02-21,51.75,44.42,36.17,37.75,39.67,41.95,north_avg_daily_psi,Good
2017-02-22,52.58,51.42,43.92,37.42,49.17,46.9,north_avg_daily_psi,Good
2017-02-23,49.33,51.83,42.5,47.75,40.17,46.32,south_avg_daily_psi,Good
2017-02-24,57.33,59.92,54.75,56.92,55.08,56.8,south_avg_daily_psi,Moderate
2017-02-25,53.25,49.83,46.42,34.92,41.17,45.12,north_avg_daily_psi,Good
2017-02-26,51.25,53.08,50.42,39.92,48.0,48.53,south_avg_daily_psi,Good
2017-02-27,50.33,48.0,44.5,36.75,37.75,43.47,north_avg_daily_psi,Good
2017-02-28,41.17,39.92,33.33,37.58,37.92,37.98,north_avg_daily_psi,Good
2017-03-01,50.75,48.67,41.25,45.0,42.5,45.63,north_avg_daily_psi,Good
2017-03-02,29.42,26.33,23.92,24.5,23.0,25.43,north_avg_daily_psi,Good
2017-03-03,47.17,51.33,39.17,39.42,48.83,45.18,south_avg_daily_psi,Good
2017-03-04,44.58,51.67,44.17,32.17,38.92,42.3,south_avg_daily_psi,Good
2017-03-05,57.17,60.58,56.5,51.67,55.5,56.28,south_avg_daily_psi,Moderate
2017-03-06,57.33,60.0,57.0,53.33,57.67,57.07,south_avg_daily_psi,Moderate
2017-03-07,54.67,57.83,54.42,52.75,53.75,54.68,south_avg_daily_psi,Moderate
2017-03-08,53.83,60.75,56.5,52.83,56.25,56.03,south_avg_daily_psi,Moderate
2017-03-09,55.08,61.42,55.5,52.75,56.58,56.27,south_avg_daily_psi,Moderate
2017-03-10,57.92,62.67,54.75,55.83,58.08,57.85,south_avg_daily_psi,Moderate
2017-03-11,53.33,58.0,53.5,53.5,55.58,54.78,south_avg_daily_psi,Moderate
2017-03-12,57.83,58.25,51.83,54.75,55.42,55.62,south_avg_daily_psi,Moderate
2017-03-13,53.67,64.75,57.08,49.0,56.5,56.2,south_avg_daily_psi,Moderate
2017-03-14,67.75,78.17,67.5,64.67,68.67,69.35,south_avg_daily_psi,Moderate
2017-03-15,64.58,61.83,56.42,52.58,57.42,58.57,north_avg_daily_psi,Moderate
2017-03-16,71.42,71.08,62.08,58.75,64.75,65.62,north_avg_daily_psi,Moderate
2017-03-17,57.5,60.42,55.75,55.25,55.75,56.93,south_avg_daily_psi,Moderate
2017-03-18,57.67,66.25,58.92,59.58,61.83,60.85,south_avg_daily_psi,Moderate
2017-03-19,58.25,67.08,57.75,60.83,57.75,60.33,south_avg_daily_psi,Moderate
2017-03-20,59.67,68.92,59.33,67.25,61.0,63.23,south_avg_daily_psi,Moderate
2017-03-21,59.17,51.08,54.08,33.33,45.75,48.68,north_avg_daily_psi,Good
2017-03-22,49.92,53.92,55.33,42.08,50.5,50.35,east_avg_daily_psi,Good
2017-03-23,52.0,53.42,45.25,39.92,47.83,47.68,south_avg_daily_psi,Good
2017-03-24,54.67,59.92,53.67,55.42,55.92,55.92,south_avg_daily_psi,Moderate
2017-03-25,67.08,74.33,64.0,58.25,67.42,66.22,south_avg_daily_psi,Moderate
2017-03-26,57.08,61.75,56.42,56.33,56.42,57.6,south_avg_daily_psi,Moderate
2017-03-27,52.08,56.92,50.17,53.5,50.33,52.6,south_avg_daily_psi,Moderate
2017-03-28,47.0,50.33,35.33,33.75,41.08,41.5,south_avg_daily_psi,Good
2017-03-29,55.92,54.58,51.58,37.42,40.25,47.95,north_avg_daily_psi,Good
2017-03-30,55.75,58.42,57.08,45.5,53.08,53.97,south_avg_daily_psi,Moderate
2017-03-31,56.5,55.92,55.0,38.75,53.17,51.87,north_avg_daily_psi,Moderate
2017-04-01,56.33,64.5,59.08,59.0,58.42,59.47,south_avg_daily_psi,Moderate
2017-04-02,49.58,54.92,51.5,47.58,49.0,50.52,south_avg_daily_psi,Good
2017-04-03,52.17,52.08,53.75,36.58,43.75,47.67,east_avg_daily_psi,Good
2017-04-04,51.92,51.33,40.67,28.75,38.25,42.18,north_avg_daily_psi,Good
2017-04-05,53.33,54.08,49.92,29.08,42.08,45.7,south_avg_daily_psi,Good
2017-04-06,51.17,41.25,38.75,42.83,28.42,40.48,north_avg_daily_psi,Good
2017-04-07,51.17,48.83,51.42,40.92,42.92,47.05,east_avg_daily_psi,Good
2017-04-08,40.33,52.67,50.58,41.0,50.67,47.05,south_avg_daily_psi,Good
2017-04-09,58.33,66.58,60.5,51.17,58.83,59.08,south_avg_daily_psi,Moderate
2017-04-10,58.83,62.58,61.25,60.58,58.33,60.32,south_avg_daily_psi,Moderate
2017-04-11,68.08,62.17,55.92,56.17,60.0,60.47,north_avg_daily_psi,Moderate
2017-04-12,61.75,64.08,56.08,57.83,59.17,59.78,south_avg_daily_psi,Moderate
2017-04-13,54.17,55.42,44.5,55.92,39.25,49.85,west_avg_daily_psi,Good
2017-04-14,55.17,57.25,52.33,52.58,42.92,52.05,south_avg_daily_psi,Moderate
2017-04-15,47.67,53.33,43.67,50.0,35.92,46.12,south_avg_daily_psi,Good
2017-04-16,49.0,56.67,50.92,32.92,48.0,47.5,south_avg_daily_psi,Good
2017-04-17,56.92,58.83,55.08,57.42,51.5,55.95,south_avg_daily_psi,Moderate
2017-04-18,56.17,58.25,52.17,53.25,54.42,54.85,south_avg_daily_psi,Moderate
2017-04-19,52.92,55.67,53.0,48.83,51.67,52.42,south_avg_daily_psi,Moderate
2017-04-20,71.42,77.33,71.17,61.5,71.92,70.67,south_avg_daily_psi,Moderate
2017-04-21,82.5,92.0,85.75,60.92,77.83,79.8,south_avg_daily_psi,Moderate
2017-04-22,56.17,62.92,58.58,41.42,53.08,54.43,south_avg_daily_psi,Moderate
2017-04-23,59.58,58.33,54.08,49.42,51.17,54.52,north_avg_daily_psi,Moderate
2017-04-24,65.5,63.33,60.92,58.83,58.42,61.4,north_avg_daily_psi,Moderate
2017-04-25,63.17,64.25,58.58,59.33,59.25,60.92,south_avg_daily_psi,Moderate
2017-04-26,71.0,77.42,68.83,63.33,69.5,70.02,south_avg_daily_psi,Moderate
2017-04-27,59.67,62.67,62.58,38.92,56.25,56.02,south_avg_daily_psi,Moderate
2017-04-28,52.92,63.33,56.5,36.92,53.58,52.65,south_avg_daily_psi,Moderate
2017-04-29,60.42,58.75,56.17,40.33,54.25,53.98,north_avg_daily_psi,Moderate
2017-04-30,77.67,69.42,64.5,64.5,70.08,69.23,north_avg_daily_psi,Moderate
2017-05-01,57.5,56.67,51.17,54.67,51.92,54.38,north_avg_daily_psi,Moderate
2017-05-02,58.83,53.67,45.25,54.75,51.42,52.78,north_avg_daily_psi,Moderate
2017-05-03,62.33,58.08,54.0,55.67,54.08,56.83,north_avg_daily_psi,Moderate
2017-05-04,63.92,61.0,55.17,59.75,57.83,59.53,north_avg_daily_psi,Moderate
2017-05-05,74.33,58.75,55.33,58.17,62.17,61.75,north_avg_daily_psi,Moderate
2017-05-06,67.67,62.0,58.33,49.0,57.17,58.83,north_avg_daily_psi,Moderate
2017-05-07,64.83,58.83,59.17,52.75,60.25,59.17,north_avg_daily_psi,Moderate
2017-05-08,57.83,62.25,59.08,46.5,56.58,56.45,south_avg_daily_psi,Moderate
2017-05-09,53.92,59.08,55.67,35.92,54.08,51.73,south_avg_daily_psi,Moderate
2017-05-10,44.83,50.83,34.42,34.5,32.92,39.5,south_avg_daily_psi,Good
2017-05-11,51.83,51.92,41.83,33.83,44.08,44.7,south_avg_daily_psi,Good
2017-05-12,54.25,51.0,34.92,31.17,42.5,42.77,north_avg_daily_psi,Good
2017-05-13,56.33,56.5,46.83,43.42,51.42,50.9,south_avg_daily_psi,Good
2017-05-14,54.08,57.75,34.92,39.0,46.83,46.52,south_avg_daily_psi,Good
2017-05-15,36.58,45.67,33.42,43.5,27.08,37.25,south_avg_daily_psi,Good
2017-05-16,52.08,54.92,49.33,41.83,49.17,49.47,south_avg_daily_psi,Good
2017-05-17,47.08,52.33,41.83,40.67,38.58,44.1,south_avg_daily_psi,Good
2017-05-18,43.92,51.5,40.67,44.75,36.0,43.37,south_avg_daily_psi,Good
2017-05-19,35.25,46.58,44.83,43.92,32.33,40.58,south_avg_daily_psi,Good
2017-05-20,49.42,52.75,48.08,43.58,37.42,46.25,south_avg_daily_psi,Good
2017-05-21,50.5,54.83,45.58,51.92,42.5,49.07,south_avg_daily_psi,Good
2017-05-22,49.75,54.08,42.92,43.33,40.67,46.15,south_avg_daily_psi,Good
2017-05-23,39.33,42.08,37.08,35.17,29.0,36.53,south_avg_daily_psi,Good
2017-05-24,47.17,53.0,44.33,40.17,39.67,44.87,south_avg_daily_psi,Good
2017-05-25,52.33,49.0,43.17,45.08,41.17,46.15,north_avg_daily_psi,Good
2017-05-26,55.5,53.25,51.42,54.75,46.92,52.37,north_avg_daily_psi,Moderate
2017-05-27,59.5,58.08,54.0,53.75,54.67,56.0,north_avg_daily_psi,Moderate
2017-05-28,60.42,57.83,50.5,59.0,53.92,56.33,north_avg_daily_psi,Moderate
2017-05-29,38.58,38.67,30.33,41.5,25.33,34.88,west_avg_daily_psi,Good
2017-05-30,53.17,44.17,30.92,49.17,30.17,41.52,north_avg_daily_psi,Good
2017-05-31,55.08,57.33,49.92,41.67,53.75,51.55,south_avg_daily_psi,Moderate
2017-06-01,55.92,56.75,50.42,36.0,51.0,50.02,south_avg_daily_psi,Good
2017-06-02,46.67,52.17,40.08,35.58,38.92,42.68,south_avg_daily_psi,Good
2017-06-03,41.75,38.25,29.0,33.08,26.92,33.8,north_avg_daily_psi,Good
2017-06-04,45.17,42.42,33.92,35.67,29.58,37.35,north_avg_daily_psi,Good
2017-06-05,42.75,52.75,41.42,48.0,34.08,43.8,south_avg_daily_psi,Good
2017-06-06,53.0,55.75,50.92,51.33,46.58,51.52,south_avg_daily_psi,Moderate
2017-06-07,56.92,61.25,54.33,53.25,53.75,55.9,south_avg_daily_psi,Moderate
2017-06-08,56.33,57.58,52.92,53.92,52.58,54.67,south_avg_daily_psi,Moderate
2017-06-09,52.83,54.42,49.67,53.08,43.67,50.73,south_avg_daily_psi,Good
2017-06-10,51.33,53.17,48.25,51.58,41.67,49.2,south_avg_daily_psi,Good
2017-06-11,52.08,58.08,50.83,45.17,46.5,50.53,south_avg_daily_psi,Good
2017-06-12,44.25,39.83,36.0,30.33,27.0,35.48,north_avg_daily_psi,Good
2017-06-13,39.58,29.92,35.0,38.75,28.33,34.32,north_avg_daily_psi,Good
2017-06-14,52.17,41.67,43.0,49.25,41.58,45.53,north_avg_daily_psi,Good
2017-06-15,52.67,48.42,45.25,40.08,41.0,45.48,north_avg_daily_psi,Good
2017-06-16,53.67,54.0,52.0,58.92,50.25,53.77,west_avg_daily_psi,Moderate
2017-06-17,57.92,54.67,53.83,70.42,53.5,58.07,west_avg_daily_psi,Moderate
2017-06-18,53.67,50.25,37.17,53.5,30.5,45.02,north_avg_daily_psi,Good
2017-06-19,38.08,40.17,39.83,36.25,34.83,37.83,south_avg_daily_psi,Good
2017-06-20,45.67,38.83,34.0,31.17,30.83,36.1,north_avg_daily_psi,Good
2017-06-21,59.08,51.67,41.25,52.0,45.58,49.92,north_avg_daily_psi,Good
2017-06-22,60.33,58.17,54.17,59.25,56.75,57.73,north_avg_daily_psi,Moderate
2017-06-23,60.33,53.83,53.5,57.0,53.83,55.7,north_avg_daily_psi,Moderate
2017-06-24,49.17,42.17,44.83,38.67,38.67,42.7,north_avg_daily_psi,Good
2017-06-25,56.5,51.58,47.25,47.0,42.0,48.87,north_avg_daily_psi,Good
2017-06-26,57.0,51.33,50.33,47.33,52.33,51.67,north_avg_daily_psi,Moderate
2017-06-27,65.08,60.92,58.75,51.25,59.75,59.15,north_avg_daily_psi,Moderate
2017-06-28,55.67,51.42,53.08,47.17,53.92,52.25,north_avg_daily_psi,Moderate
2017-06-29,58.33,56.42,53.25,59.33,56.92,56.85,west_avg_daily_psi,Moderate
2017-06-30,54.5,37.67,46.0,45.25,38.5,44.38,north_avg_daily_psi,Good
2017-07-01,41.08,29.08,29.92,40.08,24.83,33.0,north_avg_daily_psi,Good
2017-07-02,46.75,28.17,31.25,38.75,30.92,35.17,north_avg_daily_psi,Good
2017-07-03,53.42,44.83,48.67,47.67,41.25,47.17,north_avg_daily_psi,Good
2017-07-04,40.92,40.67,37.5,27.58,38.42,37.02,north_avg_daily_psi,Good
2017-07-05,49.17,38.5,37.17,33.58,32.75,38.23,north_avg_daily_psi,Good
2017-07-06,49.42,35.75,32.25,33.42,30.58,36.28,north_avg_daily_psi,Good
2017-07-07,54.0,41.42,36.75,43.0,37.92,42.62,north_avg_daily_psi,Good
2017-07-08,53.25,51.83,49.5,45.42,48.67,49.73,north_avg_daily_psi,Good
2017-07-09,54.0,54.83,52.25,51.58,51.33,52.8,south_avg_daily_psi,Moderate
2017-07-10,44.75,35.58,33.0,36.42,32.33,36.42,north_avg_daily_psi,Good
2017-07-11,51.17,38.25,29.17,33.42,32.25,36.85,north_avg_daily_psi,Good
2017-07-12,39.42,48.92,39.08,28.5,39.17,39.02,south_avg_daily_psi,Good
2017-07-13,48.42,48.25,42.67,39.5,39.25,43.62,north_avg_daily_psi,Good
2017-07-14,55.0,52.58,52.08,52.67,48.92,52.25,north_avg_daily_psi,Moderate
2017-07-15,60.75,58.08,53.0,56.33,56.33,56.9,north_avg_daily_psi,Moderate
2017-07-16,60.5,60.08,59.08,57.08,57.67,58.88,north_avg_daily_psi,Moderate
2017-07-17,35.25,35.67,34.33,37.5,28.67,34.28,west_avg_daily_psi,Good
2017-07-18,56.58,57.42,57.33,58.92,54.75,57.0,west_avg_daily_psi,Moderate
2017-07-19,54.58,53.33,53.75,55.17,51.0,53.57,west_avg_daily_psi,Moderate
2017-07-20,52.75,43.08,42.33,44.25,38.08,44.1,north_avg_daily_psi,Good
2017-07-21,53.25,42.17,45.58,47.67,41.0,45.93,north_avg_daily_psi,Good
2017-07-22,47.17,43.33,46.42,52.42,41.83,46.23,west_avg_daily_psi,Good
2017-07-23,50.75,53.33,51.92,52.17,50.17,51.67,south_avg_daily_psi,Moderate
2017-07-24,49.75,50.33,51.0,53.67,43.5,49.65,west_avg_daily_psi,Good
2017-07-25,54.33,55.08,54.25,53.08,52.5,53.85,south_avg_daily_psi,Moderate
2017-07-26,59.42,60.33,59.25,57.92,57.92,58.97,south_avg_daily_psi,Moderate
2017-07-27,59.75,60.08,59.5,59.25,57.67,59.25,south_avg_daily_psi,Moderate
2017-07-28,60.0,59.83,58.67,59.0,58.08,59.12,north_avg_daily_psi,Moderate
2017-07-29,61.5,63.75,62.67,63.17,59.42,62.1,south_avg_daily_psi,Moderate
2017-07-30,49.5,48.33,45.42,49.25,43.17,47.13,north_avg_daily_psi,Good
2017-07-31,34.33,36.75,38.0,28.75,30.08,33.58,east_avg_daily_psi,Good
2017-08-01,45.83,52.25,47.83,33.5,41.58,44.2,south_avg_daily_psi,Good
2017-08-02,56.17,57.58,55.58,39.42,54.75,52.7,south_avg_daily_psi,Moderate
2017-08-03,59.67,59.92,58.42,45.17,57.75,56.18,south_avg_daily_psi,Moderate
2017-08-04,54.5,55.33,55.08,54.17,52.33,54.28,south_avg_daily_psi,Moderate
2017-08-05,53.0,53.08,53.25,55.5,52.42,53.45,west_avg_daily_psi,Moderate
2017-08-06,53.75,55.0,52.83,55.42,52.5,53.9,west_avg_daily_psi,Moderate
2017-08-07,46.17,49.17,45.75,47.5,43.17,46.35,south_avg_daily_psi,Good
2017-08-08,44.92,42.08,43.42,45.92,37.83,42.83,west_avg_daily_psi,Good
2017-08-09,52.0,46.0,45.17,32.83,43.5,43.9,north_avg_daily_psi,Good
2017-08-10,54.17,39.08,46.42,43.25,39.42,44.47,north_avg_daily_psi,Good
2017-08-11,44.92,46.0,46.5,49.5,40.0,45.38,west_avg_daily_psi,Good
2017-08-12,54.58,53.83,51.92,38.25,45.42,48.8,north_avg_daily_psi,Good
2017-08-13,50.58,42.0,45.67,26.67,42.25,41.43,north_avg_daily_psi,Good
2017-08-14,45.08,36.5,43.17,30.58,36.42,38.35,north_avg_daily_psi,Good
2017-08-15,48.92,34.08,44.33,41.5,35.83,40.93,north_avg_daily_psi,Good
2017-08-16,48.58,36.0,43.0,29.0,33.92,38.1,north_avg_daily_psi,Good
2017-08-17,57.08,54.92,54.75,53.25,54.17,54.83,north_avg_daily_psi,Moderate
2017-08-18,55.92,54.75,53.5,53.67,51.92,53.95,north_avg_daily_psi,Moderate
2017-08-19,55.83,52.0,53.42,56.25,53.08,54.12,west_avg_daily_psi,Moderate
2017-08-20,49.5,42.67,45.58,46.92,40.0,44.93,north_avg_daily_psi,Good
2017-08-21,34.08,30.5,36.33,33.25,29.0,32.63,east_avg_daily_psi,Good
2017-08-22,53.08,43.33,43.67,46.42,43.0,45.9,north_avg_daily_psi,Good
2017-08-23,49.5,43.33,45.08,41.75,37.83,43.5,north_avg_daily_psi,Good
2017-08-24,56.17,55.92,54.5,52.42,53.0,54.4,north_avg_daily_psi,Moderate
2017-08-25,53.0,52.17,51.0,49.08,48.08,50.67,north_avg_daily_psi,Good
2017-08-26,47.33,35.33,35.17,35.58,28.83,36.45,north_avg_daily_psi,Good
2017-08-27,34.25,36.08,29.92,31.58,25.58,31.48,south_avg_daily_psi,Good
2017-08-28,39.08,49.25,42.67,37.0,38.42,41.28,south_avg_daily_psi,Good
2017-08-29,59.92,54.0,53.83,53.33,53.92,55.0,north_avg_daily_psi,Moderate
2017-08-30,57.58,49.58,50.42,52.92,51.0,52.3,north_avg_daily_psi,Moderate
2017-08-31,57.33,38.33,44.33,57.5,48.5,49.2,west_avg_daily_psi,Good
2017-09-01,38.67,30.92,34.0,39.83,28.75,34.43,west_avg_daily_psi,Good
2017-09-02,56.0,54.83,55.33,56.75,53.42,55.27,west_avg_daily_psi,Moderate
2017-09-03,61.5,60.08,59.42,61.67,57.33,60.0,west_avg_daily_psi,Moderate
2017-09-04,52.83,50.83,47.92,51.58,47.17,50.07,north_avg_daily_psi,Good
2017-09-05,54.92,52.33,53.08,53.67,49.58,52.72,north_avg_daily_psi,Moderate
2017-09-06,53.75,51.67,51.42,54.42,46.5,51.55,west_avg_daily_psi,Moderate
2017-09-07,52.67,45.58,45.25,52.33,42.92,47.75,north_avg_daily_psi,Good
2017-09-08,54.17,36.83,36.0,55.0,31.83,42.77,west_avg_daily_psi,Good
2017-09-09,34.67,26.5,27.17,36.5,20.5,29.07,west_avg_daily_psi,Good
2017-09-10,54.17,49.75,49.58,56.5,43.0,50.6,west_avg_daily_psi,Good
2017-09-11,55.67,56.17,58.58,57.25,57.92,57.12,east_avg_daily_psi,Moderate
2017-09-12,61.5,59.5,61.5,58.75,59.08,60.07,north_avg_daily_psi,Moderate
2017-09-13,75.33,64.92,65.33,76.75,63.92,69.25,west_avg_daily_psi,Moderate
2017-09-14,63.33,59.92,61.25,64.67,59.08,61.65,west_avg_daily_psi,Moderate
2017-09-15,63.5,58.08,57.5,58.08,56.08,58.65,north_avg_daily_psi,Moderate
2017-09-16,63.83,60.42,58.17,53.25,57.5,58.63,north_avg_daily_psi,Moderate
2017-09-17,44.17,40.17,48.58,40.42,42.42,43.15,east_avg_daily_psi,Good
2017-09-18,33.17,22.42,30.92,47.33,22.33,31.23,west_avg_daily_psi,Good
2017-09-19,50.67,38.17,34.83,43.5,35.67,40.57,north_avg_daily_psi,Good
2017-09-20,58.83,52.0,57.17,43.17,55.42,53.32,north_avg_daily_psi,Moderate
2017-09-21,43.25,41.83,49.5,31.0,42.25,41.57,east_avg_daily_psi,Good
2017-09-22,49.17,31.5,24.33,39.5,31.0,35.1,north_avg_daily_psi,Good
2017-09-23,61.83,55.67,53.67,56.42,55.33,56.58,north_avg_daily_psi,Moderate
2017-09-24,57.75,56.58,56.75,54.5,53.83,55.88,north_avg_daily_psi,Moderate
2017-09-25,58.58,54.75,56.25,54.92,54.67,55.83,north_avg_daily_psi,Moderate
2017-09-26,56.17,41.33,47.67,60.75,51.67,51.52,west_avg_daily_psi,Moderate
2017-09-27,66.08,57.83,54.67,64.17,59.0,60.35,north_avg_daily_psi,Moderate
2017-09-28,66.0,58.08,58.92,58.33,56.75,59.62,north_avg_daily_psi,Moderate
2017-09-29,65.42,58.33,58.67,65.83,58.33,61.32,west_avg_daily_psi,Moderate
2017-09-30,52.25,49.0,54.67,39.75,44.83,48.1,east_avg_daily_psi,Good
2017-10-01,49.0,51.08,52.83,32.75,39.92,45.12,east_avg_daily_psi,Good
2017-10-02,56.08,57.5,43.58,52.92,54.75,52.97,south_avg_daily_psi,Moderate
2017-10-03,62.0,55.08,59.25,43.33,55.42,55.02,north_avg_daily_psi,Moderate
2017-10-04,66.75,63.67,59.42,53.42,59.0,60.45,north_avg_daily_psi,Moderate
2017-10-05,55.08,44.67,45.92,37.17,41.92,44.95,north_avg_daily_psi,Good
2017-10-06,62.25,45.83,44.83,57.17,45.75,51.17,north_avg_daily_psi,Moderate
2017-10-07,63.58,57.92,56.25,62.42,58.75,59.78,north_avg_daily_psi,Moderate
2017-10-08,58.33,59.5,63.33,53.75,59.25,58.83,east_avg_daily_psi,Moderate
2017-10-09,57.92,61.17,62.25,51.5,57.25,58.02,east_avg_daily_psi,Moderate
2017-10-10,43.92,52.42,52.92,29.08,37.33,43.13,east_avg_daily_psi,Good
2017-10-11,42.67,35.58,35.25,31.92,38.42,36.77,north_avg_daily_psi,Good
2017-10-12,39.33,44.33,46.83,31.5,35.67,39.53,east_avg_daily_psi,Good
2017-10-13,51.25,51.0,46.5,33.58,48.17,46.1,north_avg_daily_psi,Good
2017-10-14,53.17,44.58,52.25,39.08,47.67,47.35,north_avg_daily_psi,Good
2017-10-15,61.5,59.17,62.25,54.92,58.5,59.27,east_avg_daily_psi,Moderate
2017-10-16,61.25,59.92,63.08,55.67,58.92,59.77,east_avg_daily_psi,Moderate
2017-10-17,55.42,57.58,57.83,51.58,55.33,55.55,east_avg_daily_psi,Moderate
2017-10-18,55.17,55.08,54.25,56.42,54.25,55.03,west_avg_daily_psi,Moderate
2017-10-19,61.75,57.67,61.83,58.67,57.33,59.45,east_avg_daily_psi,Moderate
2017-10-20,66.83,69.17,73.58,62.17,67.5,67.85,east_avg_daily_psi,Moderate
2017-10-21,67.58,69.42,68.25,68.58,67.08,68.18,south_avg_daily_psi,Moderate
2017-10-22,74.92,70.42,71.25,71.58,72.5,72.13,north_avg_daily_psi,Moderate
2017-10-23,66.17,64.0,63.08,59.17,62.5,62.98,north_avg_daily_psi,Moderate
2017-10-24,68.83,65.33,67.75,62.25,65.33,65.9,north_avg_daily_psi,Moderate
2017-10-25,68.58,74.92,70.92,68.92,72.0,71.07,south_avg_daily_psi,Moderate
2017-10-26,60.92,68.5,64.0,65.42,66.58,65.08,south_avg_daily_psi,Moderate
2017-10-27,64.58,70.42,69.83,60.75,72.42,67.6,central_avg_daily_psi,Moderate
2017-10-28,63.08,62.83,67.25,54.17,61.67,61.8,east_avg_daily_psi,Moderate
2017-10-29,52.92,54.83,54.75,46.92,54.08,52.7,south_avg_daily_psi,Moderate
2017-10-30,50.58,52.08,54.75,33.0,51.33,48.35,east_avg_daily_psi,Good
2017-10-31,34.83,39.67,40.0,31.08,37.83,36.68,east_avg_daily_psi,Good
2017-11-01,59.17,57.92,57.58,49.5,55.58,55.95,north_avg_daily_psi,Moderate
2017-11-02,63.92,60.25,65.92,56.33,60.33,61.35,east_avg_daily_psi,Moderate
2017-11-03,56.5,58.33,62.83,51.92,59.17,57.75,east_avg_daily_psi,Moderate
2017-11-04,51.25,49.08,48.67,32.17,41.5,44.53,north_avg_daily_psi,Good
2017-11-05,52.42,55.5,50.58,39.83,48.58,49.38,south_avg_daily_psi,Good
2017-11-06,46.5,38.25,45.0,40.0,35.25,41.0,north_avg_daily_psi,Good
2017-11-07,52.67,55.92,56.83,46.67,56.83,53.78,east_avg_daily_psi,Moderate
2017-11-08,54.0,60.58,55.42,47.92,56.25,54.83,south_avg_daily_psi,Moderate
2017-11-09,47.75,38.5,46.5,26.0,33.42,38.43,north_avg_daily_psi,Good
2017-11-10,47.42,48.67,55.75,36.58,41.0,45.88,east_avg_daily_psi,Good
2017-11-11,48.58,39.17,54.25,39.25,45.42,45.33,east_avg_daily_psi,Good
2017-11-12,55.17,56.42,58.58,34.42,55.17,51.95,east_avg_daily_psi,Moderate
2017-11-13,46.08,37.42,48.92,37.58,33.75,40.75,east_avg_daily_psi,Good
2017-11-14,58.83,56.75,61.33,53.92,59.33,58.03,east_avg_daily_psi,Moderate
2017-11-15,46.0,32.83,45.33,32.83,31.92,37.78,north_avg_daily_psi,Good
2017-11-16,59.75,59.58,67.58,54.83,58.0,59.95,east_avg_daily_psi,Moderate
2017-11-17,57.5,60.33,60.08,59.17,57.33,58.88,south_avg_daily_psi,Moderate
2017-11-18,55.17,54.58,53.08,47.5,49.75,52.02,north_avg_daily_psi,Moderate
2017-11-19,54.75,51.0,55.5,47.58,51.0,51.97,east_avg_daily_psi,Moderate
2017-11-20,55.0,53.5,56.33,51.0,52.33,53.63,east_avg_daily_psi,Moderate
2017-11-21,59.75,54.75,57.08,52.0,54.92,55.7,north_avg_daily_psi,Moderate
2017-11-22,57.83,56.92,63.83,54.83,55.92,57.87,east_avg_daily_psi,Moderate
2017-11-23,53.17,53.0,56.42,52.92,51.25,53.35,east_avg_daily_psi,Moderate
2017-11-24,35.08,28.83,42.08,29.67,26.92,32.52,east_avg_daily_psi,Good
2017-11-25,29.33,26.33,45.92,30.25,25.0,31.37,east_avg_daily_psi,Good
2017-11-26,34.5,36.67,43.5,32.83,32.08,35.92,east_avg_daily_psi,Good
2017-11-27,40.58,31.67,41.67,31.17,35.17,36.05,east_avg_daily_psi,Good
2017-11-28,37.83,28.75,40.92,20.5,29.17,31.43,east_avg_daily_psi,Good
2017-11-29,49.92,33.17,45.58,40.83,36.5,41.2,north_avg_daily_psi,Good
2017-11-30,32.0,27.75,31.33,30.17,23.42,28.93,north_avg_daily_psi,Good
2017-12-01,41.92,38.33,42.5,41.08,31.58,39.08,east_avg_daily_psi,Good
2017-12-02,33.33,30.17,47.92,29.75,31.58,34.55,east_avg_daily_psi,Good
2017-12-03,40.58,48.33,54.25,33.58,50.08,45.37,east_avg_daily_psi,Good
2017-12-04,44.5,50.17,54.0,33.67,43.17,45.1,east_avg_daily_psi,Good
2017-12-05,53.42,59.08,56.92,58.58,53.08,56.22,south_avg_daily_psi,Moderate
2017-12-06,54.5,56.58,56.25,59.08,55.25,56.33,west_avg_daily_psi,Moderate
2017-12-07,51.17,55.5,54.0,46.0,53.83,52.1,south_avg_daily_psi,Moderate
2017-12-08,36.67,41.42,53.75,38.5,39.75,42.02,east_avg_daily_psi,Good
