record_date,forecast_timestamp,forecast_date,day,temp_low,temp_high,humidity_low,humidity_high,forecast_summary,forecast_text,wind_speed_low,wind_speed_high,wind_direction
2021-07-13,2021-07-16T00:00:00+08:00,16/07/2021,Friday,26,34,55,85,Partly Cloudy.,Partly Cloudy (Day),10,25,S
2021-07-13,2021-07-17T00:00:00+08:00,17/07/2021,Saturday,25,34,60,90,Afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-07-14,2021-07-15T00:00:00+08:00,15/07/2021,Thursday,26,34,50,85,Fair and warm.,Fair & Warm,10,25,S
2021-07-14,2021-07-16T00:00:00+08:00,16/07/2021,Friday,26,34,55,85,Partly Cloudy.,Partly Cloudy (Day),10,25,S
2021-07-14,2021-07-17T00:00:00+08:00,17/07/2021,Saturday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2021-07-14,2021-07-18T00:00:00+08:00,18/07/2021,Sunday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSW
2021-07-15,2021-07-16T00:00:00+08:00,16/07/2021,Friday,26,34,55,85,Fair.,Fair (Day),15,25,S
2021-07-15,2021-07-17T00:00:00+08:00,17/07/2021,Saturday,26,34,60,90,Fair.,Fair (Day),10,25,S
2021-07-15,2021-07-18T00:00:00+08:00,18/07/2021,Sunday,26,34,60,90,Afternoon showers.,Showers,10,25,SSW
2021-07-15,2021-07-19T00:00:00+08:00,19/07/2021,Monday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-07-16,2021-07-17T00:00:00+08:00,17/07/2021,Saturday,26,34,55,85,Fair.,Fair (Day),10,25,S
2021-07-16,2021-07-18T00:00:00+08:00,18/07/2021,Sunday,26,34,60,90,Afternoon showers.,Showers,10,25,SSW
2021-07-16,2021-07-19T00:00:00+08:00,19/07/2021,Monday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-07-16,2021-07-20T00:00:00+08:00,20/07/2021,Tuesday,24,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,WSW
2021-07-17,2021-07-18T00:00:00+08:00,18/07/2021,Sunday,25,34,60,90,Afternoon showers.,Showers,10,25,SSW
2021-07-17,2021-07-19T00:00:00+08:00,19/07/2021,Monday,25,34,60,90,Afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-07-17,2021-07-20T00:00:00+08:00,20/07/2021,Tuesday,25,34,60,90,Afternoon showers.,Showers,10,20,SW
2021-07-17,2021-07-21T00:00:00+08:00,21/07/2021,Wednesday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,WSW
2021-07-18,2021-07-19T00:00:00+08:00,19/07/2021,Monday,25,34,60,90,Afternoon showers.,Showers,10,20,SSW
2021-07-18,2021-07-20T00:00:00+08:00,20/07/2021,Tuesday,25,34,60,90,Afternoon showers.,Showers,10,20,SW
2021-07-18,2021-07-21T00:00:00+08:00,21/07/2021,Wednesday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSW
2021-07-18,2021-07-22T00:00:00+08:00,22/07/2021,Thursday,25,34,60,90,Morning thundery showers.,Thundery Showers,15,25,S
2021-07-19,2021-07-20T00:00:00+08:00,20/07/2021,Tuesday,26,34,50,90,Fair.,Fair (Day),10,20,SSW
2021-07-19,2021-07-21T00:00:00+08:00,21/07/2021,Wednesday,25,33,60,95,Late morning and early afternoon showers.,Showers,15,25,SSW
2021-07-19,2021-07-22T00:00:00+08:00,22/07/2021,Thursday,24,34,50,90,Fair.,Fair (Day),15,25,S
2021-07-19,2021-07-23T00:00:00+08:00,23/07/2021,Friday,26,34,50,90,Fair.,Fair (Day),10,15,S
2021-07-20,2021-07-21T00:00:00+08:00,21/07/2021,Wednesday,25,34,60,90,Fair.,Fair (Day),15,25,S
2021-07-20,2021-07-22T00:00:00+08:00,22/07/2021,Thursday,26,34,50,85,Fair.,Fair (Day),15,25,S
2021-07-20,2021-07-23T00:00:00+08:00,23/07/2021,Friday,26,34,50,85,Fair.,Fair (Day),10,25,S
2021-07-20,2021-07-24T00:00:00+08:00,24/07/2021,Saturday,26,34,50,80,Fair.,Fair (Day),10,20,SSE
2021-07-21,2021-07-22T00:00:00+08:00,22/07/2021,Thursday,26,34,50,80,Fair and warm.,Fair (Day),15,25,S
2021-07-21,2021-07-23T00:00:00+08:00,23/07/2021,Friday,26,34,50,85,Late morning and early afternoon showers.,Showers,10,25,S
2021-07-21,2021-07-24T00:00:00+08:00,24/07/2021,Saturday,26,34,50,80,Late morning and early afternoon showers.,Showers,15,25,S
2021-07-21,2021-07-25T00:00:00+08:00,25/07/2021,Sunday,26,34,55,85,Late morning and early afternoon showers.,Showers,10,25,SSE
2021-07-22,2021-07-23T00:00:00+08:00,23/07/2021,Friday,26,34,50,80,Late morning and early afternoon showers.,Showers,10,25,S
2021-07-22,2021-07-24T00:00:00+08:00,24/07/2021,Saturday,26,34,50,80,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2021-07-22,2021-07-25T00:00:00+08:00,25/07/2021,Sunday,26,34,60,85,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2021-07-22,2021-07-26T00:00:00+08:00,26/07/2021,Monday,26,34,60,85,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2021-07-23,2021-07-24T00:00:00+08:00,24/07/2021,Saturday,26,34,55,75,Fair.,Fair (Day),15,30,S
2021-07-23,2021-07-25T00:00:00+08:00,25/07/2021,Sunday,26,34,55,75,Fair.,Fair (Day),15,30,SW
2021-07-23,2021-07-26T00:00:00+08:00,26/07/2021,Monday,26,34,55,75,Fair.,Fair (Day),15,30,SW
2021-07-23,2021-07-27T00:00:00+08:00,27/07/2021,Tuesday,26,34,55,75,Fair.,Fair (Day),10,20,SW
2021-07-24,2021-07-25T00:00:00+08:00,25/07/2021,Sunday,26,34,60,90,Fair and occasionally windy.,Windy,15,30,SSE
2021-07-24,2021-07-26T00:00:00+08:00,26/07/2021,Monday,26,34,60,90,Fair and occasionally windy.,Windy,15,30,S
2021-07-24,2021-07-27T00:00:00+08:00,27/07/2021,Tuesday,26,34,60,90,Fair and occasionally windy.,Windy,15,30,SSW
2021-07-24,2021-07-28T00:00:00+08:00,28/07/2021,Wednesday,26,34,60,90,Fair and occasionally windy.,Windy,10,25,SSW
2021-07-25,2021-07-26T00:00:00+08:00,26/07/2021,Monday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,SSE
2021-07-25,2021-07-27T00:00:00+08:00,27/07/2021,Tuesday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,SSE
2021-07-25,2021-07-28T00:00:00+08:00,28/07/2021,Wednesday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,S
2021-07-25,2021-07-29T00:00:00+08:00,29/07/2021,Thursday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,S
2021-07-26,2021-07-27T00:00:00+08:00,27/07/2021,Tuesday,26,34,50,90,Fair.,Windy,10,20,SSW
2021-07-26,2021-07-28T00:00:00+08:00,28/07/2021,Wednesday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,S
2021-07-26,2021-07-29T00:00:00+08:00,29/07/2021,Thursday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,S
2021-07-26,2021-07-30T00:00:00+08:00,30/07/2021,Friday,26,34,50,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2021-07-27,2021-07-28T00:00:00+08:00,28/07/2021,Wednesday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,S
2021-07-27,2021-07-29T00:00:00+08:00,29/07/2021,Thursday,26,34,50,90,Fair and occasionally windy.,Windy,15,30,SSE
2021-07-27,2021-07-30T00:00:00+08:00,30/07/2021,Friday,24,33,60,90,Morning thundery showers.,Thundery Showers,15,25,S
2021-07-27,2021-07-31T00:00:00+08:00,31/07/2021,Saturday,24,33,60,90,Morning thundery showers.,Thundery Showers,15,25,SSW
2021-07-28,2021-07-29T00:00:00+08:00,29/07/2021,Thursday,26,34,60,90,Fair and occasionally windy.,Windy,15,30,SSE
2021-07-28,2021-07-30T00:00:00+08:00,30/07/2021,Friday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,S
2021-07-28,2021-07-31T00:00:00+08:00,31/07/2021,Saturday,24,33,60,90,Morning thundery showers.,Thundery Showers,15,25,SSW
2021-07-28,2021-08-01T00:00:00+08:00,01/08/2021,Sunday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2021-07-29,2021-07-30T00:00:00+08:00,30/07/2021,Friday,25,34,60,90,Late morning and early afternoon showers.,Showers,15,25,S
2021-07-29,2021-07-31T00:00:00+08:00,31/07/2021,Saturday,24,33,65,95,Morning thundery showers.,Thundery Showers,15,25,SSW
2021-07-29,2021-08-01T00:00:00+08:00,01/08/2021,Sunday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2021-07-29,2021-08-02T00:00:00+08:00,02/08/2021,Monday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,15,S
2021-07-30,2021-07-31T00:00:00+08:00,31/07/2021,Saturday,24,33,60,90,Morning thundery showers.,Thundery Showers,15,25,SSW
2021-07-30,2021-08-01T00:00:00+08:00,01/08/2021,Sunday,24,33,65,95,Morning thundery showers.,Thundery Showers,10,20,S
2021-07-30,2021-08-02T00:00:00+08:00,02/08/2021,Monday,24,33,60,90,Morning thundery showers.,Thundery Showers,10,20,S
2021-07-30,2021-08-03T00:00:00+08:00,03/08/2021,Tuesday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-07-31,2021-08-01T00:00:00+08:00,01/08/2021,Sunday,24,32,65,95,Morning thundery showers.,Thundery Showers,10,20,SSW
2021-07-31,2021-08-02T00:00:00+08:00,02/08/2021,Monday,24,32,65,95,Morning thundery showers.,Thundery Showers,10,20,SSW
2021-07-31,2021-08-03T00:00:00+08:00,03/08/2021,Tuesday,25,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SSE
2021-07-31,2021-08-04T00:00:00+08:00,04/08/2021,Wednesday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SSE
2021-08-01,2021-08-02T00:00:00+08:00,02/08/2021,Monday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,20,SSW
2021-08-01,2021-08-03T00:00:00+08:00,03/08/2021,Tuesday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,25,S
2021-08-01,2021-08-04T00:00:00+08:00,04/08/2021,Wednesday,24,32,60,95,Morning thundery showers.,Thundery Showers,10,25,SSE
2021-08-01,2021-08-05T00:00:00+08:00,05/08/2021,Thursday,24,33,60,95,Morning thundery showers.,Thundery Showers,10,25,SSE
2021-08-02,2021-08-03T00:00:00+08:00,03/08/2021,Tuesday,24,34,55,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,S
2021-08-02,2021-08-04T00:00:00+08:00,04/08/2021,Wednesday,25,34,55,90,Morning thundery showers.,Thundery Showers,15,25,SSE
2021-08-02,2021-08-05T00:00:00+08:00,05/08/2021,Thursday,25,34,55,90,Morning thundery showers.,Thundery Showers,15,30,SSE
2021-08-02,2021-08-06T00:00:00+08:00,06/08/2021,Friday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,30,SSE
2021-08-03,2021-08-04T00:00:00+08:00,04/08/2021,Wednesday,24,33,60,90,Morning thundery showers.,Thundery Showers,10,20,S
2021-08-03,2021-08-05T00:00:00+08:00,05/08/2021,Thursday,25,34,60,90,Partly cloudy.,Partly Cloudy (Day),15,25,S
2021-08-03,2021-08-06T00:00:00+08:00,06/08/2021,Friday,24,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-03,2021-08-07T00:00:00+08:00,07/08/2021,Saturday,24,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2021-08-04,2021-08-05T00:00:00+08:00,05/08/2021,Thursday,24,33,55,90,Partly cloudy.,Partly Cloudy (Day),15,25,S
2021-08-04,2021-08-06T00:00:00+08:00,06/08/2021,Friday,24,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-04,2021-08-07T00:00:00+08:00,07/08/2021,Saturday,24,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2021-08-04,2021-08-08T00:00:00+08:00,08/08/2021,Sunday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-05,2021-08-06T00:00:00+08:00,06/08/2021,Friday,24,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-05,2021-08-07T00:00:00+08:00,07/08/2021,Saturday,24,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SSE
2021-08-05,2021-08-08T00:00:00+08:00,08/08/2021,Sunday,24,33,60,90,Late morning and afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-05,2021-08-09T00:00:00+08:00,09/08/2021,Monday,24,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-06,2021-08-07T00:00:00+08:00,07/08/2021,Saturday,25,34,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-06,2021-08-08T00:00:00+08:00,08/08/2021,Sunday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-06,2021-08-09T00:00:00+08:00,09/08/2021,Monday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-08-06,2021-08-10T00:00:00+08:00,10/08/2021,Tuesday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2021-08-07,2021-08-08T00:00:00+08:00,08/08/2021,Sunday,25,33,55,95,Late morning and early afternoon thundery showers.,Thundery Showers,5,15,S
2021-08-07,2021-08-09T00:00:00+08:00,09/08/2021,Monday,24,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-08-07,2021-08-10T00:00:00+08:00,10/08/2021,Tuesday,24,33,60,100,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2021-08-07,2021-08-11T00:00:00+08:00,11/08/2021,Wednesday,24,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-08,2021-08-09T00:00:00+08:00,09/08/2021,Monday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-08-08,2021-08-10T00:00:00+08:00,10/08/2021,Tuesday,25,33,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2021-08-08,2021-08-11T00:00:00+08:00,11/08/2021,Wednesday,26,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-08,2021-08-12T00:00:00+08:00,12/08/2021,Thursday,26,34,60,95,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-09,2021-08-10T00:00:00+08:00,10/08/2021,Tuesday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,S
2021-08-09,2021-08-11T00:00:00+08:00,11/08/2021,Wednesday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-09,2021-08-12T00:00:00+08:00,12/08/2021,Thursday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-09,2021-08-13T00:00:00+08:00,13/08/2021,Friday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-10,2021-08-11T00:00:00+08:00,11/08/2021,Wednesday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-10,2021-08-12T00:00:00+08:00,12/08/2021,Thursday,25,34,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-10,2021-08-13T00:00:00+08:00,13/08/2021,Friday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SSE
2021-08-10,2021-08-14T00:00:00+08:00,14/08/2021,Saturday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SSW
2021-08-11,2021-08-12T00:00:00+08:00,12/08/2021,Thursday,25,34,55,90,Late morning and early afternoon thundery showers.,Thundery Showers,15,25,SE
2021-08-11,2021-08-13T00:00:00+08:00,13/08/2021,Friday,25,33,60,90,Late morning and early afternoon thundery showers.,Thundery Showers,10,25,SE
2021-08-11,2021-08-14T00:00:00+08:00,14/08/2021,Saturday,25,34,60,90,Afternoon thundery showers.,Thundery Showers,10,20,SSE
2021-08-11,2021-08-15T00:00:00+08:00,15/08/2021,Sunday,25,34,60,90,Afternoon thundery showers.,Thundery Showers,5,15,SE
2021-08-12,2021-08-13T00:00:00+08:00,13/08/2021,Friday,24,32,70,95,Morning thundery showers.,Thundery Showers,10,25,SE
2021-08-12,2021-08-14T00:00:00+08:00,14/08/2021,Saturday,24,32,70,95,Morning thundery showers.,Cloudy,10,25,SE
2021-08-12,2021-08-15T00:00:00+08:00,15/08/2021,Sunday,25,32,65,85,Late morning and afternoon thundery showers.,Thundery Showers,10,20,SE
2021-08-12,2021-08-16T00:00:00+08:00,16/08/2021,Monday,25,33,65,85,Late morning and early afternoon thundery showers.,Thundery Showers,10,20,SW
2021-08-13,2021-08-14T00:00:00+08:00,14/08/2021,Saturday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,10,25,SE
2021-08-13,2021-08-15T00:00:00+08:00,15/08/2021,Sunday,25,33,65,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2021-08-13,2021-08-16T00:00:00+08:00,16/08/2021,Monday,25,32,60,95,Afternoon thundery showers.,Thundery Showers,10,20,ENE
2021-08-13,2021-08-17T00:00:00+08:00,17/08/2021,Tuesday,24,32,60,95,Afternoon thundery showers.,Thundery Showers,5,15,VARIABLE
2021-08-14,2021-08-15T00:00:00+08:00,15/08/2021,Sunday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2021-08-14,2021-08-16T00:00:00+08:00,16/08/2021,Monday,25,33,65,95,Afternoon thundery showers.,Thundery Showers,10,20,SE
2021-08-14,2021-08-17T00:00:00+08:00,17/08/2021,Tuesday,25,33,60,95,Afternoon thundery showers.,Thundery Showers,5,15,VARIABLE
2021-08-14,2021-08-18T00:00:00+08:00,18/08/2021,Wednesday,24,32,60,95,Morning thundery showers.,Thundery Showers,5,15,SE
2021-08-15,2021-08-16T00:00:00+08:00,16/08/2021,Monday,24,32,60,95,Afternoon thundery showers.,Thundery Showers,10,20,ENE
2021-08-15,2021-08-17T00:00:00+08:00,17/08/2021,Tuesday,24,32,65,95,Afternoon thundery showers.,Thundery Showers,5,15,VARIABLE
