Date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
8/3/2021,0.2,0.2,0.2,0.2,27.9,32.1,24.1,4.9,23.7
9/3/2021,0,0,0,0,29,34.4,26.2,6,29.8
10/3/2021,0,0,0,0,29.4,35.4,25.9,5.5,27
11/3/2021,0,0,0,0,29.3,34,26.2,5.2,25.2
12/3/2021,0,0,0,0,27.8,31.8,26.1,4.3,25.6
13/3/2021,12.4,11.8,12.4,12.4,27.7,31.9,25.7,4.5,25.2
14/3/2021,1.4,1.4,1.4,1.4,28.2,31.5,26.3,4.9,20.6
15/3/2021,6.4,6.2,6.4,6.4,28.3,34.2,24,5.2,38.5
16/3/2021,0,0,0,0,28.6,31.6,26.2,6,28.5
17/3/2021,5.6,5.4,5.6,5.6,27.8,31.1,25.6,4.3,20.2
18/3/2021,14.6,12.2,14.4,14.4,27.9,32,24.2,5.5,27.8
19/3/2021,0.2,0.2,0.2,0.2,29,33.2,26.4,5.2,19.8
20/3/2021,0,0,0,0,29.2,33.6,27.2,5,22.6
21/3/2021,3.8,3.8,3.8,3.8,28.7,32.9,25.3,5.5,30.2
22/3/2021,0,0,0,0,29.2,34,26.7,5.7,28.2
23/3/2021,73.5,43,56.5,64.5,27.2,32.1,24.3,5.1,33.5
24/3/2021,3.5,1.5,1.5,2,26.8,30.5,25.4,4.5,18.3
25/3/2021,0,0,0,0,27.3,29.5,25.3,3.9,20.9
26/3/2021,0,0,0,0,28.9,33.6,26.3,5.2,27
27/3/2021,1.8,1.2,1.2,1.8,27.5,31.7,24.7,5.1,38.2
28/3/2021,0,0,0,0,29,32.2,26.2,5.4,18.3
29/3/2021,55,34.4,41.4,53.2,27.4,33,23.4,4.1,40.7
30/3/2021,0,0,0,0,28.7,33.6,25.6,5.2,24.1
31/3/2021,23.8,11.8,17.6,21.2,29.3,34,23.6,6.1,47.2
1/4/2021,0,0,0,0,31.1,33.7,28.9,8.9,36.7
2/4/2021,13.6,7.2,7.2,7.2,29.4,34.1,24.7,4.3,28.9
3/4/2021,4.6,4,4.2,4.2,28.4,32.9,25.6,4.3,27.4
4/4/2021,25.6,13.4,14.2,19,28.2,33.6,24,4.9,29.4
5/4/2021,17.2,11.2,16,16.4,27.6,32.1,24.6,3.9,31.7
6/4/2021,13,11.8,12.8,13,28.2,31.6,25.8,4.1,32.4
7/4/2021,0,0,0,0,29.2,33,25.9,5.6,32
8/4/2021,0,0,0,0,28.9,33,26.1,4.9,21.3
9/4/2021,25,19.8,22.8,22.8,28.1,32.9,24.3,4.2,37
10/4/2021,0,0,0,0,29.1,32.3,26,5.1,25.2
11/4/2021,0,0,0,0,29.6,32.9,27.1,6.3,33.9
12/4/2021,1.6,1.4,1.4,1.6,28.9,32.5,25,6.1,37
13/4/2021,0,0,0,0,29.4,33.6,27.6,4.9,19.8
14/4/2021,3.4,1.8,3,3.4,28.8,32.3,24.3,4.9,26.7
15/4/2021,6.8,2.8,3.4,4,27.5,32.3,25.2,3.4,24.8
16/4/2021,2.2,2.2,2.2,2.2,28.3,30.6,25.9,3.8,21.7
17/4/2021,87.4,47.6,57.2,66.6,26.5,33.4,22.9,3.6,32.8
18/4/2021,0,0,0,0,28.5,32.1,25.4,5.2,21.3
19/4/2021,0,0,0,0,28.6,31.6,26.2,4.9,40
20/4/2021,0,0,0,0,29.2,32.4,26.6,5.7,24.1
21/4/2021,0,0,0,0,29.5,32.4,27.7,5.5,21.7
22/4/2021,0.4,0.2,0.4,0.4,28.3,31.2,27,5.4,25.6
23/4/2021,0,0,0,0,29.1,31.7,26.1,5.7,26.3
24/4/2021,56.2,25.8,37.8,45.2,27.1,28.9,24.3,5,40
25/4/2021,0,0,0,0,29.6,33.6,26.6,4.5,18.3
26/4/2021,38,23.2,37.4,38,28.6,35.5,24.5,5.2,28.5
27/4/2021,0,0,0,0,28.7,31.6,26.1,4.1,17.6
28/4/2021,0,0,0,0,29.5,34.1,26.6,4.6,22.6
29/4/2021,0,0,0,0,29.9,35.4,27.7,5.6,31.7
30/4/2021,0,0,0,0,29.1,33.2,27.8,4.6,26.3
1/5/2021,0.6,0.2,0.4,0.4,29.1,32.4,26.4,4.4,28.5
2/5/2021,0,0,0,0.2,30.1,34,26.7,5.2,27.8
3/5/2021,4,3.8,4,4,29.6,33,26.4,5.4,27
4/5/2021,1.4,1.4,1.4,1.4,29.3,33.6,27.5,4.2,19.4
5/5/2021,5.4,5.2,5.4,5.4,28.4,33.2,26.3,4.5,23.3
6/5/2021,4.4,2.4,2.6,2.8,27.8,29.8,26,3,17.6
7/5/2021,0,0,0,0,29.4,33,27,3.9,24.4
8/5/2021,42.4,30.4,40.6,42,27.9,31.4,24.2,3.4,25.6
9/5/2021,0,0,0,0,28.9,32.2,26.7,3.7,22
10/5/2021,0,0,0,0,30.2,33.9,27.5,5.1,20.6
11/5/2021,5.6,5.2,5.4,5.4,30,35.1,26.8,5.3,39.6
12/5/2021,3.2,2.4,2.6,2.6,28.7,31.5,26.7,3.8,22.4
13/5/2021,0,0,0,0,29.5,32.7,27.1,4.9,28.9
14/5/2021,12.4,12,12.4,12.4,28.8,30.2,27.2,4.4,25.2
15/5/2021,39.8,23,33.6,36.4,28.1,31.8,24.3,4.8,44.3
16/5/2021,0,0,0,0,29.8,34.2,27.1,4,19.4
17/5/2021,0.4,0.2,0.2,0.2,29.4,31.3,27.5,4.4,29.1
18/5/2021,45.4,14,18,23.2,27.2,30.2,24.8,5.5,31.3
19/5/2021,0,0,0,0,28.6,30.8,26.8,3.5,19.1
20/5/2021,0,0,0,0,29.5,32.5,26.9,4,18
21/5/2021,12.8,7,9.4,12.2,28.5,33.3,24.7,4.8,34.3
22/5/2021,0,0,0,0,28.1,30,26.1,5.9,27.8
23/5/2021,0,0,0,0,29.9,33.1,28.1,6.1,18.7
24/5/2021,0,0,0,0,30.5,34.1,28.2,6.3,24.1
25/5/2021,0,0,0,0,30.6,34.3,28.4,7,25.6
26/5/2021,0.2,0.2,0.2,0.2,30.1,33.9,29,6.3,22.6
27/5/2021,0,0,0,0,30,34.1,28.7,5.3,22
28/5/2021,0,0,0,0,29.4,32.6,27.2,4.4,27.4
29/5/2021,4.4,3.4,3.4,3.4,28.5,30.3,25.6,4.6,25.9
30/5/2021,0,0,0,0,29.5,33.3,27.8,4.6,22
31/5/2021,14.2,10.2,13.2,14.2,28.8,32.2,24.4,3.2,32
1/6/2021,0,0,0,0,29.6,32.7,28,4.9,35.9
2/6/2021,3.8,3.2,3.6,3.8,29.4,33,26.8,5.1,27.4
3/6/2021,0,0,0,0,30.4,34,28.4,6.4,27.4
4/6/2021,2.2,2.2,2.2,2.2,30.3,34.7,27.3,5,26.7
5/6/2021,0,0,0,0,30.1,32,28.8,6.1,33.5
6/6/2021,0,0,0,0,30.1,33.3,27.9,5.7,24.8
7/6/2021,7.4,5.8,5.8,7.2,29.8,32.4,26.1,6.2,33.2
8/6/2021,0,0,0,0,30,32.7,28.3,5.5,23.3
9/6/2021,0,0,0,0,29.5,31.8,28.1,4.4,28.9
10/6/2021,14.6,6.6,10.8,12.6,28.9,32.7,24.4,5.2,28.5
11/6/2021,0,0,0.2,1.2,29.1,32.4,26.3,5.1,22.6
12/6/2021,0,0,0,0,30,34,27.2,5.6,37.4
13/6/2021,0,0,0,0,29.3,32.4,27.3,6.5,32.4
14/6/2021,0,0,0,0,29.5,33.6,27.6,4.5,23
15/6/2021,0,0,0,0,28.9,32.4,27.4,4.5,28.5
16/6/2021,0,0,0,0,28.7,30.9,26.8,5.3,33.9
17/6/2021,2.4,2.4,2.4,2.4,29.4,33,26.4,5.6,28.9
18/6/2021,8.4,1.6,2.8,3.6,27.3,29,25.7,4.1,49.3
19/6/2021,0.6,0.4,0.6,0.6,28.6,33.2,26.8,4.4,25.2
20/6/2021,23.4,16.6,19.6,21.6,28.3,33.1,23.8,4.7,29.1
21/6/2021,0.2,0.2,0.2,1.2,28.8,32.2,24.4,5.1,18
22/6/2021,1.4,1.4,1.4,1.4,28.9,31.6,25.4,5.6,25.6
23/6/2021,0,0,0,0,29.6,33.3,25.9,6.2,28.9
24/6/2021,1,0.4,0.6,0.6,29.1,31.7,26.3,5.6,26.3
25/6/2021,24.6,20.2,24.6,24.6,28.5,31.8,23.5,4.8,33.9
26/6/2021,6.6,6.4,6.4,6.4,28.8,31.8,25.4,4.5,28.5
27/6/2021,1.4,0.8,0.8,0.8,28.1,29.1,27,5.7,22.6
28/6/2021,0,0,0,0,29.3,32.3,27.4,4.8,22
29/6/2021,36.2,12,18.8,19,28,30.8,24.3,4.9,25.9
30/6/2021,0.6,0.6,2.4,7.4,28.5,31.9,25.1,7,20.9
1/7/2021,0,0,0,0,29.8,32.5,28.5,8.1,30.9
2/7/2021,2,1.8,2,2,29,31.8,26.6,5.3,30.6
3/7/2021,0.2,0.2,0.2,0.2,29.2,32.3,27.3,5.2,25.6
4/7/2021,32.2,21.8,30,30.8,27.2,28.7,23.6,5.4,36.7
5/7/2021,2.2,1,1.6,2.2,28.6,30.7,26.2,6.7,31.7
6/7/2021,4.4,3.6,3.6,3.6,28.1,30.3,25.6,5.3,28.2
7/7/2021,0,0,0,0,28.7,31.6,26.8,4.2,16.1
8/7/2021,0,0,0,0,29.6,32.7,27.7,5.7,23.7
9/7/2021,23.6,11,15.2,23.6,29.2,34.4,24.8,5.4,26.7
10/7/2021,9,2.2,3.8,7.8,26.3,28,24.8,3.6,22
11/7/2021,45,31,36.4,43,26.4,29.3,23.6,3.3,32
12/7/2021,32.2,17.4,22.8,26,26.9,31,24.2,5.5,27.4
13/7/2021,8.4,1.6,1.8,3,26.2,28.5,24.8,8.8,41.1
14/7/2021,0.2,0.2,0.2,0.2,28,29.5,26.2,4.9,26.7
15/7/2021,0,0,0,0,29.5,32.5,26.8,6.5,23.3
16/7/2021,0,0,0,0,29.9,33.1,28.1,6.4,20.6
17/7/2021,0,0,0,0,29.7,33.1,27.6,6.6,22.6
18/7/2021,0,0,0,0,29.8,32.8,27.9,5.8,25.2
19/7/2021,20.8,17.8,20.8,20.8,28.5,31.4,24.5,4.8,45
20/7/2021,0,0,0,0,29.5,31.7,27.4,5.5,22
21/7/2021,0,0,0,0,29.9,32.8,27.9,7,22.4
22/7/2021,0,0,0,0,30.1,33.4,27.8,6.1,23.7
23/7/2021,8.4,8,8,8,28.9,32.6,25.2,6.2,45.7
24/7/2021,0.4,0.4,0.4,0.4,29.2,32.2,26.7,7.7,25.2
25/7/2021,0,0,0,0,30.1,33.7,27.6,6.2,22
26/7/2021,0,0,0,0,29.9,33.1,28.1,7.4,24.8
27/7/2021,0,0,0,0,29.8,32.5,28,7.1,24.4
28/7/2021,0,0,0,0,29.9,32.8,28.5,7.4,25.6
29/7/2021,0,0,0,0,30.3,33.3,28.7,7.9,26.3
30/7/2021,0,0,0,0,30.3,33.6,28.2,6.4,23.3
31/7/2021,7.2,6.4,7.2,7.2,28.6,30.1,24.3,6.7,46.5
1/8/2021,33.2,17.8,31.4,33,28,30.7,23.8,4.3,41.9
2/8/2021,0,0,0,0,29,32.4,27.3,5.4,20.9
3/8/2021,11.8,8.8,11.8,11.8,28.8,32.9,23.1,5.2,37
4/8/2021,10.2,10.2,10.2,10.2,27.9,29.4,23.8,6.9,37.8
5/8/2021,0,0,0,0,29.5,33.3,27.8,7.2,24.4
6/8/2021,0,0,0,0,29.8,33.4,28.1,5.9,25.6
7/8/2021,0,0,0,0,29.5,32.8,28,5.2,20.6
8/8/2021,0,0,0,0,28.3,32.2,26.1,5.3,33.9
9/8/2021,0,0,0,0,28.9,32.4,25.7,6.5,20.9
10/8/2021,6.8,6,6.6,6.6,29.3,32.3,26.5,6.5,24.4
11/8/2021,6.2,4.2,4.2,4.2,28.5,30.4,26.1,5,23.3
12/8/2021,1.8,1,1,1,28.8,31,26.6,5.7,30.2
13/8/2021,9.4,9,9,9.2,27.7,31.1,24.8,4.9,33.2
14/8/2021,0,0,0,0,28.7,34.3,27,5.3,24.1
15/8/2021,14,9,9,11.2,28.4,31.8,24.1,5.6,46.1
16/8/2021,1.2,1.2,3.8,5.8,28.6,33,25,4.2,27
17/8/2021,2.8,0.8,1,1.6,27.3,29.7,26.4,4.4,22.6
18/8/2021,4,1.6,2.6,3.6,27.1,28.7,25.2,4.8,22.4
19/8/2021,121.8,36.2,50.8,66.2,27.4,30.9,23.1,7.8,33.9
20/8/2021,15.6,5.2,7.8,11.6,26.8,28.7,24,5.4,33.5
21/8/2021,0,0,0,0,28.3,30.1,27,5.9,20.9
22/8/2021,59,38.6,53.4,55.8,26.8,32.2,23.1,4.6,34.6
23/8/2021,0.4,0.2,0.4,0.4,27.6,30.5,25.1,4.8,22.4
24/8/2021,37.2,23.4,27.4,27.8,26.1,28.2,23.6,4.6,29.1
25/8/2021,8.4,7.4,7.8,8.2,26.6,28.6,23.8,6.2,31.7
26/8/2021,1.6,1,1.6,1.6,27.5,32.5,25.5,4.1,35
27/8/2021,0,0,0,0,28.5,31.8,26.4,6.5,34.6
28/8/2021,0,0,0,0,28.9,32.2,27.1,6.3,23
29/8/2021,9.8,2.8,3,5.2,26.9,30.4,25,5.4,40.4
30/8/2021,30.8,15,19.4,20.6,26.7,28.3,23.1,4.9,28.2
31/8/2021,18,8.2,8.6,15.8,27.7,31.6,24.4,4.5,24.8
1/9/2021,15,13,14.2,14.6,28,32.2,24.4,9.1,34.6
2/9/2021,34.2,19,26,29.6,26.2,27.9,23.9,7,40
3/9/2021,0,0,0,0,28.4,31.4,25.8,4.8,19.1
4/9/2021,2.8,2.8,2.8,2.8,28.7,34,24.7,6,32.4
5/9/2021,0,0,0,0,29.1,34.3,26.4,6,23.3
6/9/2021,3.2,3.2,3.2,3.2,28.5,33.8,24.5,4.3,35.2
7/9/2021,0.4,0.2,0.4,0.4,28.4,31.7,25.8,5.5,32.4
8/9/2021,11,8.4,9.2,10.2,28.1,30.8,23.3,9.5,40.4
9/9/2021,0,0,0,0,29.2,31.7,27.5,6.8,23
10/9/2021,32.2,24.4,31.2,32,27.4,30.1,23.3,6.1,47.6
11/9/2021,0,0,0,0,29.1,32.6,26.6,5.6,27
12/9/2021,0,0,0,0,29.2,31.7,27.7,5.3,27.4
13/9/2021,0.4,0.2,0.2,0.2,27.9,28.9,26.6,5.7,30.9
14/9/2021,0.2,0.2,0.2,0.2,28.5,30.6,27.5,5.6,19.8
15/9/2021,0,0,0,0,29,34,27,6.5,35.2
16/9/2021,3.8,3,3.8,3.8,28.6,32.5,25.5,7,30.9
17/9/2021,0,0,0,0,29.5,34.8,27.4,7,30.2
18/9/2021,0,0,0,0,29.1,34.7,27.6,5.6,33.2
19/9/2021,7.8,7.2,7.2,7.2,27.8,28.6,24.7,6,35.2
20/9/2021,9.8,9.8,9.8,9.8,28.8,31.9,23.9,6.7,25.6
21/9/2021,1.4,1.4,1.4,1.4,29.3,32.6,27.5,5.7,23
22/9/2021,1,1,1,1,28.8,31.6,25.2,6.7,32
23/9/2021,5,4.4,5,5,28.5,32.3,24.6,6.1,39.3
24/9/2021,0,0,0,0,29.3,33.2,27,4.7,26.7
25/9/2021,0.2,0.2,0.2,0.2,29.4,32.4,27.7,5.1,18.7
26/9/2021,10.2,6.6,6.6,6.6,29.2,32.8,25.5,5.9,29.8
27/9/2021,19.2,9.6,10,10,26.9,30.9,24.9,4.3,23
28/9/2021,18.8,16.8,18.8,18.8,27.7,31.7,24.6,4,22.4
29/9/2021,0,0,0,0,28.6,32,25.8,5.1,23
30/9/2021,40,18.8,21.8,27.2,26.8,29,24,8.3,48.2
1/10/2021,57.4,35.2,41.2,44.2,27.6,31.5,23.3,7.4,47.8
2/10/2021,17,15.4,16.8,17,27,29.5,23.8,4.3,24.4
3/10/2021,0,0,0,0,29,32.6,26.2,4.5,17.2
4/10/2021,0,0,0,0,29.5,32.9,26.9,4.7,18
5/10/2021,3,3,3,3,28.5,29.5,23.6,5.4,38.2
6/10/2021,0,0,0,0,30.2,33.5,28,8,30.2
7/10/2021,0,0,0,0,30.1,33,27.8,7.8,27.4
8/10/2021,0,0,0,0,30,33.6,27.8,6.9,22.4
9/10/2021,0,0,0,0,29.9,33.4,28.1,7,26.7
10/10/2021,5.8,5.6,5.6,5.6,28.7,31.9,26.3,5.7,41.5
11/10/2021,0,0,0,0,29.8,34.1,27.9,7.8,27.4
12/10/2021,0,0,0,0,30.3,34.2,28.2,5.1,21.3
13/10/2021,0,0,0,0,29.9,33.2,28.2,6.9,23
14/10/2021,0,0,0,0,30.1,33.4,28.5,7.2,28.2
15/10/2021,0.8,0.8,0.8,0.8,29.7,33.9,25.9,5.7,35.9
16/10/2021,0,0,0,0,30,32.6,28.3,6,20.9
17/10/2021,1.6,1.4,1.4,1.4,28.6,33.5,26.5,3.6,27.4
18/10/2021,3,2,2.6,3,27.9,32.2,25.8,3.5,20.6
19/10/2021,0,0,0,0,29.2,32,26.8,5.3,19.4
20/10/2021,10.2,2,3.2,4,27.1,31,24.8,5.4,38.9
21/10/2021,0,0,0,0,28.5,33.2,26,5.5,28.2
22/10/2021,0,0,0,0,28.7,33,27,4.3,27.8
23/10/2021,0,0,0,0,28.9,32.4,26.6,3.8,24.1
24/10/2021,0,0,0,0,29.1,32.6,26.9,4.4,23.7
25/10/2021,0,0,0,0,29.4,33.2,26.6,5,30.6
26/10/2021,0,0,0,0,30,34.4,27,5.5,24.1
27/10/2021,2.6,1.2,1.8,2.4,29.6,33,25.6,6,33.9
28/10/2021,0,0,0,0,28.3,29.9,26.7,5.2,35.6
29/10/2021,0,0,0,0,29.4,33.5,27.4,5.4,24.8
30/10/2021,2.4,2.4,2.4,2.4,29.2,33.2,26.9,5.6,28.5
31/10/2021,84.8,41,66.2,76.4,27.7,32.9,23.8,4.2,30.2
1/12/2021,0,0,0,0,29.9,34.2,27,5.4,23.7
2/12/2021,22.6,11.4,18.2,22.2,27.4,29.5,23.9,4.4,37
3/12/2021,0,0,0,0,28.2,32.5,25.7,5.5,30.9
4/12/2021,0,0,0,0,28.5,33.4,26.2,6.5,33.2
5/12/2021,0,0,0,0,28.7,32.3,27.1,5.8,25.9
6/12/2021,0,0,0,0,28.8,31.9,26.8,6.2,29.1
7/12/2021,1.2,1.2,1.2,1.2,29.4,33.6,26.8,6.9,36.3
8/12/2021,0,0,0,0,29.1,33.8,26.8,6.1,32.4
9/12/2021,0,0,0,0,29.1,33.6,26.8,5.3,26.3
10/12/2021,24.6,9.2,9.6,11.6,27.4,33.3,24.9,4.7,27
11/12/2021,10.2,4.4,5.6,5.6,27.1,32.1,25.3,3.6,23.7
12/12/2021,0,0,0,0,27.5,30.8,26.1,4.7,28.5
13/12/2021,0,0,0,0,28.2,32,25.8,5.3,39.6
14/12/2021,2.8,1.8,1.8,2.8,28.5,32.7,26.3,5.2,31.7
15/12/2021,1.2,0.6,0.6,0.6,28.6,33.2,26,4.8,33.2
16/12/2021,0.2,0.2,0.2,0.2,29.2,32.2,26.7,7.3,33.2
17/12/2021,13.8,5.6,5.8,6.2,28,31.6,25.5,8.4,33.2
18/12/2021,2.8,1.4,2,2.6,28.2,31.6,25.8,7,30.2
19/12/2021,11.2,5.2,7.2,10,27.9,31,24.5,6.6,31.3
20/12/2021,0,0,0,0,28.5,32.9,26.1,4.3,19.1
21/12/2021,0,0,0,0,29,32.6,26.7,5.5,26.7
22/12/2021,5.8,5.8,5.8,5.8,28.6,32,26.3,4.8,29.1
23/12/2021,0,0,0,0,28,29.7,26.6,3.6,16.5
24/12/2021,8.2,6,6,6,27.7,30.9,26.3,3.8,20.2
25/12/2021,26.2,16,22,22.6,27.8,32.9,25.2,4.5,32.4
26/12/2021,18.2,8.4,16.2,18,28,32,25.6,4.9,24.4
27/12/2021,4.2,3.6,4,4.2,28.9,35.4,26.5,5.4,25.6
28/12/2021,0,0,0,0,29.4,34.7,26.4,5.2,27
29/12/2021,14.2,11.6,11.6,14.2,28,32.4,25.3,4.6,27.8
30/12/2021,34.4,29.2,34.4,34.4,27.6,32.1,24.5,3.9,22.6
31/12/2021,43.8,14.2,18.4,19.8,26,27.8,24.2,4.5,29.1
1/1/2022,10.4,6,7.6,8.2,25.8,29.5,23.9,3.7,19.4
2/1/2022,27.8,5.2,7.2,10.4,24.7,25.7,23.9,4.5,18.7
3/1/2022,5.6,5.6,5.6,5.6,26.3,30,24,5.1,25.6
4/1/2022,2.4,1.2,2,2,27.3,33.3,25,4.7,23
5/1/2022,29,25,28.8,29,28.1,33.5,24.9,5.7,34.3
6/1/2022,0.5,0.5,0.5,0.5,28.8,34.4,26.2,5.2,21.7
7/1/2022,23.2,15.8,20.4,22.4,28,33.8,25.1,4,23.7
8/1/2022,1.4,1.2,1.2,1.2,28.4,32.5,26.2,5,27
9/1/2022,0,0,0,0,29.2,33.8,26.7,5.3,25.6
10/1/2022,0,0,0,0,29.2,33.8,26.5,6.3,29.1
11/1/2022,0,0,0,0,28.8,32.6,25.7,4.6,24.4
12/1/2022,0,0,0,0,28.8,33.6,26.3,6.2,27
13/1/2022,0,0,0,0,28.9,34.5,25.8,6.7,33.2
14/1/2022,0,0,0,0,28.6,33.4,26,6.7,29.8
15/1/2022,0.2,0.2,0.2,0.2,28.8,34.1,26.4,5.3,28.5
16/1/2022,0,0,0,0,29,34.1,26.5,5.6,27
17/1/2022,7.2,4.4,4.4,7.2,27.9,31.7,25.6,5.6,29.8
18/1/2022,0,0,0,0,28.9,33.8,26.3,6.8,34.3
19/1/2022,4.8,2.6,2.6,4.8,27.9,32.2,26.3,5.6,31.7
20/1/2022,22.6,12.6,14,19.2,27.5,33.2,23.7,4.8,38.9
21/1/2022,0,0,0,0,28.6,34.2,25.6,5.4,24.1
22/1/2022,0,0,0,0,28.5,33.9,26.2,6.2,26.3
23/1/2022,0,0,0,0,28.2,31.4,25.9,6.5,29.4
24/1/2022,0,0,0,0,28.4,32.6,26.1,4.8,21.3
25/1/2022,0,0,0,0,29.3,34.3,26.2,5.2,24.4
26/1/2022,0,0,0,0,28.7,33,26.1,5.1,26.7
27/1/2022,0,0,0,0,28.6,32.6,26.1,4.8,27.8
28/1/2022,0,0,0,0,29.4,35.2,25.7,4.7,23
29/1/2022,0,0,0,0,28.4,33.4,25.6,6.4,28.9
30/1/2022,4.4,3.2,3.6,4.4,27.8,32.4,24.6,5.4,24.4
31/1/2022,0,0,0,0,28.6,32.5,26.3,6.2,27
1/2/2022,0,0,0,0,28.9,33.9,26.7,5.7,28.2
2/2/2022,0,0,0,0,28.5,31.9,26.2,5.7,25.9
3/2/2022,0,0,0,0,29.5,33.5,26.8,6.2,34.3
4/2/2022,0,0,0,0,29.5,33.7,27.4,7.1,29.4
5/2/2022,1.6,1,1,1,28.7,33,25.7,6.3,35
6/2/2022,27.4,9,9.8,11.6,26.3,30.1,23.9,4.6,25.9
7/2/2022,1.4,1,1.4,1.4,27.2,31.2,24.6,6.2,27.8
8/2/2022,1.2,0.8,1,1,27.2,31.5,25.1,5,28.5
9/2/2022,47.6,25.8,26,26.6,26.4,31.1,23.4,4,24.1
10/2/2022,15.8,3,5.4,7.2,25.2,26.8,24.4,4.3,22.4
11/2/2022,41.6,16.4,27.4,39.4,25.8,30.3,23.7,3.6,20.2
12/2/2022,33.4,17.2,17.6,33.4,27.5,34.1,24.5,4.5,28.2
13/2/2022,0,0,0,0,27.7,32.1,25.2,4.8,20.6
14/2/2022,0,0,0,0,28.4,32.7,25.9,6,24.4
15/2/2022,0.4,0.4,0.4,0.4,28.4,33,27.2,5.6,27.4
16/2/2022,3.2,2.6,3,3.2,27,29.1,23.6,4.6,41.5
17/2/2022,0,0,0,0,28.3,32.5,25.1,5.3,34.3
18/2/2022,0,0,0,0,29.1,33.1,27.3,7.6,31.7
19/2/2022,0.6,0.6,0.6,0.6,28.4,32.8,27,4.7,25.9
20/2/2022,3.6,1.6,1.6,3.2,27.6,31.9,24.6,5.2,28.2
21/2/2022,0,0,0,0,29.4,35.1,26.5,5.3,24.1
22/2/2022,0,0,0,0,29.1,33.9,26.2,5,30.9
23/2/2022,0,0,0,0,29,33.8,26.4,5.1,29.8
24/2/2022,31.8,9.6,15.6,20,25.9,29,23.8,6.4,29.4
25/2/2022,0,0,0,0,27.8,32.3,24.1,6.3,27
26/2/2022,0,0,0,0,27.5,29.5,26.3,4.2,19.1
27/2/2022,6.2,5.8,6,6,27.6,32.3,23.9,5.3,29.1
28/2/2022,0,0,0,0,28.7,33.5,26.3,5.8,28.5
1/3/2022,78.2,45.2,57,69.8,27.5,31.8,24.4,4.6,26.3
2/3/2022,1.6,1,1,1,27.8,33.8,25.5,4.2,21.3
3/3/2022,16.8,8.6,9.2,16.4,27.8,34.9,24.8,5.1,27
4/3/2022,0,0,0,0,29,33.5,26.4,5.7,24.4
5/3/2022,5.2,4.8,5.2,5.2,28.7,33.9,25.9,4.6,26.7
6/3/2022,0,0,0,0.2,27.7,32.8,25.8,3.8,15.6
7/3/2022,9,5.4,8.8,9,27.8,31.6,25,4.9,32.8
8/3/2022,28.8,25.2,28.6,28.8,27.9,30.9,23.8,5.7,28.9
9/3/2022,0.6,0.4,0.4,0.6,28.8,32.4,27,5.4,22
10/3/2022,50.4,21.6,26.2,49.8,27.8,32.5,22.3,5.9,54.4
11/3/2022,4.6,2.2,2.4,2.4,28.4,33.1,26.4,4.4,18.7
12/3/2022,0,0,0,0,28.7,34.3,26.3,5.2,24.1
13/3/2022,0,0,0,0,28.7,32.4,25.4,4.7,19.4
14/3/2022,0,0,0,0,29.2,32.5,27.4,6,21.3
15/3/2022,22.4,13.4,15.2,17.8,27.1,33.2,24.2,4.4,35.9
16/3/2022,24.6,19.4,24.4,24.6,28.3,32.6,24.9,4.9,28.9
17/3/2022,0,0,0,0,28.9,33.5,27.1,4.5,22.4
18/3/2022,0,0,0,0,28.6,32.9,26.6,5.3,25.6
19/3/2022,0,0,0,0,29.3,33.5,26.8,6.4,20.2
20/3/2022,0,0,0,0,28.6,31.2,25,6.3,30.2
21/3/2022,25.8,20,23.8,25.2,28.4,32.5,23,4.8,49.6
22/3/2022,0,0,0,0,29.4,33.7,27.9,6.7,23.7
23/3/2022,0,0,0,0,29.7,33.5,27.3,6,27.4
24/3/2022,0,0,0,0,29.4,33.8,27.5,6.1,25.6
25/3/2022,0,0,0,0,29.5,33.5,27.9,6.6,30.2
26/3/2022,0,0,0,0,29.9,33.5,27.4,4.8,19.8
27/3/2022,0,0,0,0,30.1,34.4,27.2,4.9,27.8
28/3/2022,2.2,1.8,1.8,1.8,28.9,33.2,26.9,3.8,19.1
29/3/2022,7.8,5.8,7,7.6,28.7,35.1,24.7,4.8,38.2
30/3/2022,0,0,0,0,29.5,33.2,26.7,5.2,19.1
31/3/2022,14.2,13.8,14,14.2,28.8,33.2,24.3,5.5,53.3
1/4/2022,0,0,0,0,29.7,33.8,26.5,5.2,25.6
2/4/2022,0,0,0,0,29.2,32,27.3,3.5,20.2
3/4/2022,13,12.2,12.6,13,28.2,31.2,24.1,3.3,32.8
4/4/2022,0,0,0,0,28.8,32.4,25,4.8,22.4
5/4/2022,14.8,14.4,14.8,14.8,29,33.3,25.3,3.9,40.7
6/4/2022,3,1.6,1.6,1.6,28.5,33,26.1,5.2,27
7/4/2022,20.8,10,11,18.6,26.7,28.3,24.2,4.7,27.4
8/4/2022,0.2,0.2,0.2,0.2,28.8,33.1,25.7,5.1,28.2
9/4/2022,3.6,1.6,2.8,3.4,27.3,30.3,23.8,4.2,34.6
10/4/2022,0,0,0,0,28.3,31.7,26.2,4.4,20.6
11/4/2022,3,1.8,2.6,3,27.8,32.5,25.3,3.4,22.6
